image,tot_root_length,n_primary,tot_prim_length,mean_prim_length,mean_prim_diameter,mean_lat_density,n_laterals, tot_lat_length,mean_lat_length,mean_lat_diameter,mean_lat_angle
sim-15-1-0.01-0.3-4-1.3-0.7-2-10.rsml,1224.7909,8,564.0,70.93756,2.0899143,0.31394392,48,632.0,13.693551,0.7849063,63.572937
sim-15-0.5-0.01-0.1-4-1.3-0.6-2-10.rsml,210.94969,3,185.0,62.244656,1.6446999,0.1964565,5,21.0,4.843144,0.40778115,53.620453
sim-15-0.5-0.01-0.1-4-1.3-0.1-3-20.rsml,197.4879,5,188.0,37.976036,0.99155307,0,2,7.0,3.80386,0.433367,65.7467
sim-15-1.5-0.01-0.1-4-1.3-0.4-1-20.rsml,13046.016,25,4178.0,167.64378,2.789068,0.2545575,475,8616.0,18.641972,0.61433965,62.752213
sim-15-1.5-0.01-0.3-4-1.3-0.9-2-10.rsml,2722.42,12,1061.0,88.993164,2.6149411,0.34851646,106,1600.0,15.608508,0.9307813,60.479088
sim-15-1-0.01-0.7-4-1.3-0.8-3-20.rsml,23829.453,17,1973.0,116.65079,0.8880292,0.34248704,419,21628.0,52.139355,0.640467,56.16099
sim-15-1.5-0.01-0.5-4-1.3-0.5-3-10.rsml,1305.8118,10,550.0,55.527237,1.5602908,0.35138786,49,724.0,15.317133,0.8945767,58.10779
sim-15-0.5-0.01-0.3-4-1.3-0.4-1-10.rsml,133.57635,3,107.0,36.446148,1.1244866,0.40129247,4,22.0,6.0594807,0.49920416,45.040695
sim-15-0.5-0.01-0.1-4-1.3-0.6-5-20.rsml,7948.1025,8,2056.0,257.5312,3.9490037,0.26869524,259,5759.0,22.733028,0.7049839,61.69577
sim-15-1.5-0.01-0.1-4-1.3-0.8-5-20.rsml,25660.162,25,6452.0,258.57834,3.2445679,0.294808,973,18709.0,19.728355,0.5481616,59.513817
sim-15-0.5-0.01-0.7-4-1.3-0.2-5-20.rsml,3408.4023,7,566.0,81.280914,1.8617532,0.32086784,89,2791.0,31.90378,1.4168622,58.415337
sim-15-0.5-0.01-0.5-4-1.3-0.6-5-20.rsml,17996.244,8,1452.0,182.04092,1.5386285,0.3034179,302,16399.0,54.76793,0.83983153,56.073215
sim-15-1.5-0.01-0.7-4-1.3-0.9-2-20.rsml,31601.268,27,2905.0,108.01276,0.78738534,0.30185303,579,28369.0,49.5422,0.56110406,59.294743
sim-15-1.5-0.01-0.3-4-1.3-0.9-4-10.rsml,2372.953,12,1047.0,87.73564,2.5748982,0.32654426,95,1260.0,13.896059,0.9128203,60.558414
sim-15-1-0.01-0.3-4-1.3-0.8-4-10.rsml,1594.3337,8,665.0,83.52662,2.4028199,0.2949959,60,894.0,15.43535,0.8735141,59.064148
sim-15-0.5-0.01-0.3-4-1.3-1-3-20.rsml,28133.846,9,2385.0,265.54047,2.5752258,0.2748572,489,25497.0,52.64617,0.8693305,55.7984
sim-15-0.5-0.01-0.5-4-1.3-0.8-2-20.rsml,21481.467,8,1583.0,198.27032,1.714301,0.29577884,330,19739.0,60.28879,0.91481525,55.63188
sim-15-1-0.01-0.3-4-1.3-0.4-4-10.rsml,371.11682,7,258.0,37.415592,1.1978984,0.33167243,12,103.0,9.100644,0.55369884,57.52202
sim-15-1.5-0.01-0.1-4-1.3-0.1-4-20.rsml,847.5056,16,695.0,44.136425,1.1066725,0.31814182,14,135.0,10.09448,0.50199586,63.07561
sim-15-0.5-0.01-0.3-4-1.3-0.5-2-10.rsml,253.5122,3,155.0,52.233723,1.4705412,0.26280808,10,91.0,9.681107,0.6136007,69.43309
sim-15-0.5-0.01-0.3-4-1.3-0.2-3-20.rsml,2029.677,7,613.0,87.89908,1.9810823,0.3358354,75,1376.0,18.858452,0.87650394,61.348377
sim-15-1-0.01-0.1-4-1.3-0.4-4-20.rsml,10802.659,17,3151.0,185.82521,3.071802,0.30421406,387,7444.0,19.750984,0.65044355,62.18951
sim-15-1-0.01-0.1-4-1.3-0.4-1-20.rsml,10545.652,17,3112.0,183.51068,3.5442462,0.2719037,380,7233.0,19.542019,0.7545852,61.886013
sim-15-0.5-0.01-0.7-4-1.3-0.8-5-20.rsml,15823.721,8,1105.0,138.65063,0.8584847,0.34073484,243,14587.0,60.55355,0.619663,56.091103
sim-15-1.5-0.01-0.3-4-1.3-1-1-10.rsml,3219.8054,12,1226.0,102.75642,2.9247508,0.29127672,122,1922.0,16.284649,1.0238061,60.045197
sim-15-1-0.01-0.1-4-1.3-0.9-1-10.rsml,1040.5864,8,734.0,92.12298,2.5933936,0.31425628,36,287.0,8.433405,0.50423944,62.877155
sim-15-0.5-0.01-0.7-4-1.3-0.4-5-20.rsml,11021.616,7,949.0,136.06769,1.0179904,0.33372498,187,9972.0,53.845688,0.74572355,58.605995
sim-15-1.5-0.01-0.1-4-1.3-0.1-2-20.rsml,702.6337,16,593.0,37.541737,1.0300943,0.37631878,14,95.0,7.2832837,0.47088873,51.55704
sim-15-1.5-0.01-0.3-4-1.3-0.5-3-20.rsml,30692.184,24,4283.0,178.99715,1.9642094,0.28962958,750,25997.0,35.194996,0.7408033,60.296066
sim-15-0.5-0.01-0.1-4-1.3-0.4-2-20.rsml,4153.6055,8,1367.0,171.20299,3.6961389,0.2627991,152,2703.0,18.315674,0.8051578,59.614964
sim-15-0.5-0.01-0.7-4-1.3-0.3-3-10.rsml,117.15084,3,70.0,23.754105,0.86303204,0.3423512,4,43.0,11.47213,0.64941806,70.60345
sim-15-1-0.01-0.7-4-1.3-1-5-20.rsml,26455.215,18,2176.0,121.34422,0.7387131,0.35042325,456,24034.0,53.22593,0.5176826,55.817177
sim-15-1.5-0.01-0.7-4-1.3-1-5-10.rsml,5205.9053,10,1015.0,101.94248,1.3781102,0.2941428,143,4111.0,29.276087,0.9377437,58.517338
sim-15-0.5-0.01-0.1-4-1.3-0.2-4-20.rsml,1113.9294,7,581.0,83.50837,1.925556,0.22196336,40,509.0,13.234277,0.6347264,64.632614
sim-15-0.5-0.01-0.3-4-1.3-0.7-1-20.rsml,20273.422,8,2018.0,252.82877,2.6984415,0.28648594,403,18037.0,45.287327,0.9271401,57.508614
sim-15-1.5-0.01-0.3-4-1.3-1-2-20.rsml,50019.613,27,5540.0,205.67311,1.8465201,0.28800628,1095,43888.0,40.60861,0.6483661,57.506542
sim-15-0.5-0.01-0.3-4-1.3-0.9-4-10.rsml,696.0038,4,312.0,78.488266,2.4471426,0.30709502,27,369.0,14.150025,0.8406815,63.757317
sim-15-0.5-0.01-0.1-4-1.3-0.6-3-10.rsml,185.38062,3,179.0,60.359238,1.6226287,0,1,4.0,4.3028755,0.46016294,65.89805
sim-15-1-0.01-0.7-4-1.3-0.2-4-10.rsml,94.7421,5,84.0,17.367033,0.6056644,0.52792925,2,7.0,3.9534695,0.5042783,46.547016
sim-15-0.5-0.01-0.7-4-1.3-0.5-1-10.rsml,412.96805,3,159.0,53.628983,1.46927,0.34110227,15,243.0,16.805405,1.0540864,51.883812
sim-15-1-0.01-0.7-4-1.3-0.6-2-20.rsml,22412.05,17,1927.0,113.78403,0.7877045,0.2746733,390,20285.0,52.50698,0.57063967,59.541756
sim-15-1.5-0.01-0.7-4-1.3-1-3-20.rsml,33620.96,27,3061.0,113.85318,0.72480303,0.3199575,604,30250.0,50.574394,0.5080047,58.667793
sim-15-1-0.01-0.7-4-1.3-1-1-20.rsml,26940.848,18,2201.0,122.89774,0.7648615,0.3037263,449,24496.0,55.07504,0.53732234,57.330357
sim-15-1-0.01-0.5-4-1.3-0.1-1-20.rsml,1077.1349,11,449.0,41.32101,1.0784283,0.35529032,48,600.0,12.970907,0.71430904,61.11624
sim-15-0.5-0.01-0.1-4-1.3-0.1-1-20.rsml,280.19278,5,212.0,43.0614,1.0611562,0.29423347,8,60.0,8.110721,0.48970434,53.58888
sim-15-0.5-0.01-0.1-4-1.3-0.2-1-10.rsml,36.808662,2,36.0,18.404331,0.59501386,0,0,0.0,0,0,0
sim-15-1.5-0.01-0.5-4-1.3-1-1-20.rsml,45099.426,27,4168.0,154.99727,1.2543217,0.28992596,809,40501.0,50.574154,0.6765127,57.980293
sim-15-0.5-0.01-0.5-4-1.3-0.1-1-20.rsml,424.12787,5,203.0,40.95694,1.0074068,0.39366946,20,209.0,10.967156,0.6687409,65.96309
sim-15-0.5-0.01-0.7-4-1.3-0.4-4-10.rsml,199.05731,3,111.0,37.536312,1.114819,0.44224662,8,83.0,10.806043,0.80848056,58.94184
sim-15-1.5-0.01-0.3-4-1.3-0.6-3-10.rsml,1204.0673,10,662.0,66.595505,1.8352298,0.28865984,51,512.0,10.551225,0.69656855,64.116455
sim-15-0.5-0.01-0.5-4-1.3-0.2-5-20.rsml,2845.5776,7,566.0,81.241974,1.8691851,0.3311573,88,2231.0,25.873686,1.1651063,60.137466
sim-15-1.5-0.01-0.5-4-1.3-0.1-1-10.rsml,7.2607856,1,7.0,7.2607856,0.37861425,0,0,0.0,0,0,0
sim-15-1.5-0.01-0.7-4-1.3-0.7-2-10.rsml,2922.5469,12,787.0,66.03677,2.0184383,0.2763378,96,2077.0,22.188604,1.3861414,59.14916
sim-15-1-0.01-0.5-4-1.3-0.6-2-20.rsml,30777.658,17,2654.0,156.54372,1.2609113,0.29913828,550,27825.0,51.120743,0.6891493,59.052723
sim-15-0.5-0.01-0.7-4-1.3-0.8-1-20.rsml,15563.463,8,1145.0,143.6324,0.9010688,0.34907928,240,14291.0,60.06001,0.63621634,58.447277
sim-15-1.5-0.01-0.7-4-1.3-0.8-3-10.rsml,4387.158,12,965.0,80.86045,1.7359408,0.29698247,128,3352.0,26.694012,1.2149749,54.782463
sim-15-1.5-0.01-0.5-4-1.3-1-3-20.rsml,46868.477,27,4232.0,157.36636,1.18023,0.31648272,847,42192.0,50.318283,0.6347649,58.295162
sim-15-1.5-0.01-0.1-4-1.3-0.6-4-20.rsml,20976.094,25,5616.0,225.30492,3.1144469,0.26184714,744,14968.0,20.622953,0.58418256,60.788883
sim-15-1-0.01-0.3-4-1.3-0.2-3-20.rsml,5033.2363,15,1293.0,86.55651,2.0425136,0.36795378,177,3647.0,21.101072,0.94815123,64.44863
sim-15-1.5-0.01-0.7-4-1.3-0.7-4-20.rsml,29388.758,25,2687.0,107.96596,0.8087702,0.3339698,547,26411.0,48.792694,0.5920395,59.048813
sim-15-0.5-0.01-0.1-4-1.3-0.5-4-20.rsml,6675.2676,8,1745.0,218.69215,4.598027,0.33316255,228,4809.0,21.604088,0.92487437,61.39967
sim-15-1-0.01-0.1-4-1.3-0.1-3-10.rsml,7.9748435,1,7.0,7.9748435,0.4042379,0,0,0.0,0,0,0
sim-15-1-0.01-0.3-4-1.3-0.5-5-20.rsml,23815.994,16,3153.0,197.68266,2.6859913,0.28249803,535,20384.0,38.603848,1.0005159,58.37852
sim-15-0.5-0.01-0.1-4-1.3-0.2-2-10.rsml,36.110584,2,35.0,18.055292,0.6096111,0,0,0.0,0,0,0
sim-15-1.5-0.01-0.7-4-1.3-0.1-3-20.rsml,2056.5754,16,664.0,42.050957,1.0932409,0.37305623,82,1336.0,16.875132,0.86792517,61.48366
sim-15-1-0.01-0.1-4-1.3-0.3-1-20.rsml,5643.896,16,2098.0,131.55678,2.9397976,0.2745117,216,3434.0,16.384207,0.7573634,64.59308
sim-15-0.5-0.01-0.1-4-1.3-1-3-10.rsml,498.42908,4,372.0,93.21762,2.8147051,0.2996983,17,117.0,7.3858013,0.50409365,58.91761
sim-15-1-0.01-0.3-4-1.3-0.8-3-10.rsml,1440.2047,8,628.0,78.93615,2.2859619,0.3014927,53,777.0,15.25878,0.8376399,56.746086
sim-15-0.5-0.01-0.5-4-1.3-0.2-3-10.rsml,46.3198,2,37.0,18.99919,0.6196332,0,1,8.0,8.321423,0.41797632,75.759636
sim-15-1.5-0.01-0.5-4-1.3-0.9-3-20.rsml,42835.938,27,4033.0,149.96301,1.3298982,0.29563794,781,38385.0,49.66317,0.722425,57.057148
sim-15-1-0.01-0.5-4-1.3-0.5-3-10.rsml,749.6291,7,341.0,49.143436,1.4496083,0.37467253,31,390.0,13.08468,0.835931,69.90806
sim-15-1-0.01-0.1-4-1.3-0.6-4-10.rsml,506.61987,7,435.0,62.729828,1.7185907,0.23026332,11,62.0,6.137375,0.4322053,59.579407
sim-15-1.5-0.01-0.1-4-1.3-1-3-10.rsml,1666.6675,12,1182.0,98.95658,2.8131075,0.35654497,57,450.0,8.406821,0.5248505,67.903656
sim-15-1.5-0.01-0.3-4-1.3-0.8-3-20.rsml,46249.418,25,5333.0,213.87675,2.3203106,0.29632953,1007,40388.0,40.618195,0.81827664,60.043797
sim-15-0.5-0.01-0.7-4-1.3-0.8-2-20.rsml,15652.607,8,1109.0,139.2583,0.9259252,0.28931165,240,14427.0,60.57726,0.66445327,56.263622
sim-15-0.5-0.01-0.5-4-1.3-0.8-3-20.rsml,22713.283,8,1606.0,201.3355,1.5757765,0.3083504,352,20918.0,59.95057,0.82956654,55.46796
sim-15-1-0.01-0.5-4-1.3-0.5-1-20.rsml,25760.781,16,2492.0,156.28012,1.5263824,0.3007387,487,23021.0,47.76241,0.8394206,58.70838
sim-15-1-0.01-0.1-4-1.3-0.5-3-10.rsml,437.89105,7,363.0,52.29974,1.4455838,0.38943335,10,66.0,7.1792836,0.42182598,74.26637
sim-15-1-0.01-0.1-4-1.3-0.3-2-10.rsml,175.16946,6,165.0,27.95907,0.88461584,0,1,7.0,7.415053,0.3896786,66.78157
sim-15-0.5-0.01-0.3-4-1.3-0.7-1-10.rsml,434.76553,4,237.0,59.688274,1.9492393,0.31375676,19,186.0,10.316448,0.7105305,73.90838
sim-15-1-0.01-0.7-4-1.3-0.7-5-10.rsml,2443.1008,8,542.0,68.311295,2.0896497,0.35298285,72,1863.0,26.341805,1.4981248,55.748993
sim-15-1.5-0.01-0.1-4-1.3-0.2-5-10.rsml,140.95792,7,131.0,19.12431,0.64750797,0,1,7.0,7.0877447,0.39883968,72.11919
sim-15-0.5-0.01-0.1-4-1.3-0.7-5-20.rsml,10313.446,8,2324.0,290.89142,4.617124,0.31270334,338,7810.0,23.62816,0.7864408,59.793888
sim-15-1.5-0.01-0.5-4-1.3-0.2-1-10.rsml,150.15672,7,130.0,19.022264,0.65334857,0.55493885,4,15.0,4.2502165,0.43884927,61.288063
sim-15-1-0.01-0.3-4-1.3-1-5-10.rsml,2374.391,8,841.0,105.632614,2.9115338,0.29112712,89,1480.0,17.183489,1.0201564,56.101963
sim-15-1.5-0.01-0.3-4-1.3-0.3-4-20.rsml,15324.9795,24,3008.0,125.79182,2.115913,0.28460166,444,12076.0,27.716139,0.87148565,61.70668
sim-15-0.5-0.01-0.5-4-1.3-0.8-2-10.rsml,750.0139,4,276.0,69.685,2.168135,0.2790154,30,457.0,15.709128,1.11862,53.931633
sim-15-0.5-0.01-0.5-4-1.3-0.2-2-20.rsml,3050.7234,7,597.0,85.867935,1.9311091,0.32326657,92,2405.0,26.626598,1.1581318,56.217773
sim-15-1-0.01-0.1-4-1.3-0.5-1-10.rsml,379.56622,7,347.0,50.385925,1.4296105,0.47630495,5,26.0,5.3729525,0.4148106,61.637104
sim-15-1-0.01-0.7-4-1.3-0.5-3-20.rsml,19803.346,16,1795.0,112.71227,0.9867652,0.3180379,364,17812.0,49.450405,0.72108155,59.036057
sim-15-0.5-0.01-0.5-4-1.3-0.4-5-20.rsml,11721.334,8,1186.0,148.5973,1.7504047,0.32120007,218,10420.0,48.314487,0.97035,61.210262
sim-15-1-0.01-0.7-4-1.3-0.4-5-20.rsml,16863.213,15,1655.0,110.73738,0.92217267,0.31160775,338,15031.0,44.97679,0.67274463,59.69055
sim-15-1.5-0.01-0.5-4-1.3-0.2-3-10.rsml,147.79578,7,128.0,18.85357,0.6100535,0,3,15.0,5.273589,0.3973309,33.170597
sim-15-0.5-0.01-0.1-4-1.3-0.2-4-10.rsml,36.10443,2,35.0,18.052216,0.6162736,0,0,0.0,0,0,0
sim-15-0.5-0.01-0.5-4-1.3-0.4-4-20.rsml,12464.85,8,1233.0,154.60722,1.8235344,0.29388407,223,11112.0,50.349735,1.0202746,56.645477
sim-15-1.5-0.01-0.7-4-1.3-0.9-3-20.rsml,30336.264,25,2783.0,111.87464,0.8512935,0.30992937,579,27243.0,47.563717,0.60967416,61.981197
sim-15-1-0.01-0.3-4-1.3-0.8-5-20.rsml,37039.33,17,3920.0,231.09276,2.1254318,0.27928928,752,32717.0,44.03025,0.74588984,57.756645
sim-15-1-0.01-0.1-4-1.3-0.2-1-10.rsml,96.864365,5,95.0,19.372873,0.6528224,0,0,0.0,0,0,0
sim-15-1.5-0.01-0.5-4-1.3-0.5-4-10.rsml,1163.9043,10,543.0,54.826744,1.5259426,0.32757565,46,590.0,13.3834095,0.8450368,61.15929
sim-15-1-0.01-0.1-4-1.3-0.7-5-10.rsml,715.71106,8,565.0,71.1979,2.1082428,0.3703685,19,137.0,7.690942,0.47755593,63.513485
sim-15-0.5-0.01-0.7-4-1.3-0.8-1-10.rsml,1166.8436,4,298.0,75.09025,2.3254497,0.3771198,37,844.0,23.418455,1.5785139,53.9984
sim-15-1.5-0.01-0.5-4-1.3-0.7-4-10.rsml,2170.2847,12,743.0,62.422832,1.9426606,0.35713324,82,1373.0,17.331839,1.0457706,65.59451
sim-15-1-0.01-0.1-4-1.3-0.4-5-20.rsml,8621.205,17,2835.0,167.21227,3.76477,0.29998356,332,5615.0,17.405413,0.8174229,62.560474
sim-15-1-0.01-0.3-4-1.3-0.6-1-20.rsml,29975.453,17,3467.0,204.47987,2.5119417,0.28801587,662,26162.0,40.029156,0.90428436,57.763744
sim-15-1-0.01-0.5-4-1.3-0.9-2-20.rsml,36458.867,17,2897.0,170.91539,1.2859116,0.30276763,617,33236.0,54.38137,0.6943106,57.82294
sim-15-1-0.01-0.7-4-1.3-0.3-1-10.rsml,322.30118,6,179.0,30.388966,0.9395128,0.35237637,10,135.0,13.9967375,0.7303009,58.515644
sim-15-1.5-0.01-0.7-4-1.3-0.4-4-10.rsml,753.9677,10,349.0,35.37963,1.1308607,0.42935488,30,388.0,13.3390465,0.83908457,53.664845
sim-15-1.5-0.01-0.3-4-1.3-0.4-3-10.rsml,504.11502,10,373.0,37.90159,1.1781546,0.34610426,14,118.0,8.935646,0.53717303,59.247173
sim-15-0.5-0.01-0.3-4-1.3-0.2-4-10.rsml,34.119694,2,33.0,17.059847,0.60246474,0,0,0.0,0,0,0
sim-15-1.5-0.01-0.5-4-1.3-0.4-5-10.rsml,679.8299,10,381.0,38.737556,1.1930879,0.3331168,27,274.0,10.831645,0.68843585,65.42841
sim-15-0.5-0.01-0.5-4-1.3-0.5-2-20.rsml,14219.484,8,1341.0,168.15625,1.9365774,0.28983423,251,12739.0,51.291775,1.0614341,54.039585
sim-15-1-0.01-0.5-4-1.3-0.4-1-10.rsml,557.0522,7,273.0,39.555763,1.2357097,0.43155816,25,267.0,11.206472,0.7250345,60.649185
sim-15-1.5-0.01-0.3-4-1.3-0.7-2-10.rsml,1580.2156,12,785.0,65.93354,2.0156143,0.31983483,65,755.0,12.138659,0.7792627,60.080566
sim-15-1.5-0.01-0.1-4-1.3-0.2-2-20.rsml,3482.6243,22,1866.0,85.32389,1.9860597,0.27341044,121,1546.0,13.268586,0.67785513,64.32019
sim-15-1.5-0.01-0.5-4-1.3-0.7-3-10.rsml,2209.384,12,764.0,64.148705,1.9749142,0.36705184,84,1394.0,17.13809,1.069276,57.595806
sim-15-1.5-0.01-0.3-4-1.3-0.3-3-20.rsml,15872.0625,24,3006.0,125.66459,2.1209528,0.29839444,461,12619.0,27.887457,0.8818315,62.26071
sim-15-1-0.01-0.3-4-1.3-0.2-2-20.rsml,4947.1094,15,1315.0,88.15349,2.0692432,0.333001,167,3544.0,21.705431,0.9437966,64.355804
sim-15-1-0.01-0.7-4-1.3-0.6-1-20.rsml,21649.293,17,1902.0,112.42045,0.8841273,0.2686256,382,19537.0,51.670544,0.6531902,56.905586
sim-15-1.5-0.01-0.7-4-1.3-0.3-1-10.rsml,385.4742,9,236.0,26.68119,0.85860527,0.34718096,15,136.0,9.689563,0.6454386,64.08636
sim-15-1-0.01-0.3-4-1.3-0.8-3-20.rsml,35545.188,17,3847.0,226.79599,2.1051745,0.27788064,728,31308.0,43.52976,0.74123836,57.907726
sim-15-0.5-0.01-0.7-4-1.3-1-4-20.rsml,17511.871,9,1214.0,135.50803,0.9511352,0.30011708,252,16160.0,64.65197,0.6707154,57.09008
sim-15-1-0.01-0.3-4-1.3-0.7-2-20.rsml,34433.8,17,3755.0,221.42319,2.1607013,0.30145392,711,30283.0,43.135902,0.76686317,59.337345
sim-15-1-0.01-0.3-4-1.3-0.3-2-10.rsml,178.86073,6,165.0,27.874989,0.90269476,0.508205,2,11.0,5.805402,0.4395088,65.460396
sim-15-0.5-0.01-0.5-4-1.3-0.2-5-10.rsml,40.5875,2,36.0,18.416769,0.5975862,0,1,3.0,3.7539625,0.4722037,57.06243
sim-15-1.5-0.01-0.1-4-1.3-0.8-1-20.rsml,26128.16,27,6543.0,242.88434,3.1747015,0.26502302,954,19098.0,20.513916,0.53878844,59.800014
sim-15-0.5-0.01-0.1-4-1.3-0.5-2-10.rsml,175.56302,3,159.0,53.66408,1.4687575,0.26880133,3,13.0,4.8569207,0.402623,62.50182
sim-15-1-0.01-0.5-4-1.3-0.6-3-10.rsml,1065.0715,7,450.0,64.85759,1.731798,0.31213304,42,591.0,14.549244,0.96558094,63.495716
sim-15-0.5-0.01-0.7-4-1.3-0.6-5-20.rsml,13372.982,8,1069.0,133.98663,1.0209144,0.27209616,212,12191.0,58.023994,0.73796636,56.589603
sim-15-1.5-0.01-0.7-4-1.3-0.7-1-20.rsml,29169.494,25,2655.0,106.76305,0.71232736,0.33330134,545,26208.0,48.6246,0.5190993,57.944843
sim-15-1-0.01-0.1-4-1.3-0.5-4-10.rsml,399.9736,7,365.0,52.501865,1.4863747,0.2476396,6,30.0,5.41009,0.43607882,51.318012
sim-15-1.5-0.01-0.3-4-1.3-0.9-3-20.rsml,50613.285,27,5777.0,214.51093,2.005083,0.27399155,1048,44293.0,42.76856,0.700708,57.098583
sim-15-0.5-0.01-0.5-4-1.3-0.8-1-10.rsml,836.0889,4,282.0,71.05734,2.2558668,0.2681528,32,535.0,17.24561,1.1787034,57.689857
sim-15-1-0.01-0.5-4-1.3-0.5-2-20.rsml,26374.13,16,2461.0,154.40388,1.3322116,0.29820284,503,23647.0,47.52219,0.7324476,59.51438
sim-15-0.5-0.01-0.1-4-1.3-0.9-3-20.rsml,13631.518,9,2763.0,307.62088,4.441322,0.2628038,428,10649.0,25.380686,0.6920408,59.088894
sim-15-0.5-0.01-0.5-4-1.3-0.4-3-20.rsml,11524.566,8,1213.0,152.0062,1.776085,0.28940573,209,10189.0,49.323044,0.9968563,57.306118
sim-15-0.5-0.01-0.5-4-1.3-0.5-2-10.rsml,292.78897,3,151.0,50.978012,1.3888384,0.3486793,12,133.0,11.654577,0.7442432,65.29485
sim-15-1-0.01-0.3-4-1.3-0.8-4-20.rsml,35944.688,17,3900.0,229.92686,2.4943373,0.25499263,714,31661.0,44.868248,0.8780974,58.096725
sim-15-1-0.01-0.1-4-1.3-0.7-4-10.rsml,667.5939,8,544.0,68.54284,2.0059674,0.273619,16,111.0,7.453199,0.4655927,63.819813
sim-15-1-0.01-0.1-4-1.3-0.6-2-10.rsml,519.5397,7,449.0,64.672806,1.7568628,0.32628274,10,62.0,6.68301,0.44281024,70.092545
sim-15-1.5-0.01-0.1-4-1.3-0.6-2-20.rsml,20108.812,25,5601.0,224.70639,3.1620038,0.28384846,717,14137.0,20.210808,0.5898114,60.16621
sim-15-1.5-0.01-0.1-4-1.3-0.7-2-20.rsml,24247.83,25,6310.0,252.93777,3.021939,0.2610083,879,17475.0,20.391775,0.51884526,60.8612
sim-15-1.5-0.01-0.3-4-1.3-0.1-1-10.rsml,7.5642033,1,7.0,7.5642033,0.38969415,0,0,0.0,0,0,0
sim-15-0.5-0.01-0.1-4-1.3-0.6-4-10.rsml,219.42554,3,197.0,66.155655,1.7676474,0.2734098,4,18.0,5.2396436,0.43730992,58.441036
sim-15-0.5-0.01-0.1-4-1.3-0.6-1-20.rsml,8590.188,8,2073.0,259.66034,4.0031595,0.29623374,283,6363.0,23.013815,0.71506387,60.27621
sim-15-1.5-0.01-0.1-4-1.3-0.5-5-20.rsml,16541.25,25,4955.0,198.69725,3.0575557,0.265107,583,11282.0,19.85218,0.61611944,63.724125
sim-15-1-0.01-0.5-4-1.3-0.2-4-10.rsml,109.67596,5,94.0,19.216469,0.6603626,0.5427504,3,13.0,4.531207,0.44404006,52.10203
sim-15-0.5-0.01-0.1-4-1.3-0.2-3-10.rsml,36.32053,2,36.0,18.160265,0.6232492,0,0,0.0,0,0,0
sim-15-1-0.01-0.3-4-1.3-0.8-2-20.rsml,36502.39,17,3885.0,228.99802,2.4816654,0.26635745,741,32225.0,44.00732,0.87306094,57.03948
sim-15-0.5-0.01-0.3-4-1.3-0.8-1-10.rsml,545.3261,4,270.0,68.13745,2.1524944,0.32581648,21,262.0,12.989351,0.7717183,64.77189
sim-15-1-0.01-0.5-4-1.3-0.8-2-20.rsml,33529.434,17,2894.0,170.69478,1.4657273,0.30171806,574,30319.0,53.358227,0.7943695,57.576786
sim-15-0.5-0.01-0.1-4-1.3-0.8-2-20.rsml,12475.239,8,2620.0,327.96518,4.2497034,0.26239482,395,9650.0,24.940542,0.6788172,59.436153
sim-15-1.5-0.01-0.5-4-1.3-0.6-5-10.rsml,1463.2928,10,626.0,63.02862,1.7358549,0.3457502,56,802.0,14.875119,0.9366886,63.716038
sim-15-1-0.01-0.1-4-1.3-0.8-2-20.rsml,20771.55,18,4819.0,268.14032,3.2358375,0.24785618,712,15591.0,22.394701,0.53439325,60.750767
sim-15-1.5-0.01-0.1-4-1.3-0.9-3-20.rsml,27029.453,27,6962.0,258.37433,3.2655044,0.24813755,1014,19539.0,19.776491,0.52571595,61.321476
sim-15-1.5-0.01-0.1-4-1.3-0.9-2-20.rsml,27535.62,27,6910.0,256.47607,3.253077,0.24354291,1013,20089.0,20.346241,0.5254642,60.58635
sim-15-1.5-0.01-0.7-4-1.3-0.3-5-20.rsml,16863.309,21,2163.0,103.48792,0.9095365,0.28115112,381,14482.0,38.556595,0.6717318,59.699448
sim-15-0.5-0.01-0.3-4-1.3-0.7-5-20.rsml,18526.457,8,2007.0,251.50923,2.9473643,0.27203336,353,16325.0,46.78295,1.0249853,55.13918
sim-15-1.5-0.01-0.1-4-1.3-0.5-3-20.rsml,17863.086,25,5142.0,206.20631,3.137721,0.27860725,628,12392.0,20.235565,0.6195933,60.81273
sim-15-1.5-0.01-0.5-4-1.3-0.8-1-10.rsml,2830.696,12,894.0,74.89158,2.2336736,0.31420025,99,1872.0,19.515125,1.1935544,63.154846
sim-15-1.5-0.01-0.7-4-1.3-0.1-3-10.rsml,7.830026,1,7.0,7.830026,0.40056387,0,0,0.0,0,0,0
sim-15-0.5-0.01-0.5-4-1.3-0.8-3-10.rsml,925.38074,4,304.0,76.490715,2.3456578,0.25639027,34,601.0,18.218172,1.2094054,53.291565
sim-15-0.5-0.01-0.7-4-1.3-0.9-5-10.rsml,1783.9604,4,336.0,84.69231,2.546735,0.3289464,45,1422.0,32.11536,1.7640879,55.14276
sim-15-1-0.01-0.5-4-1.3-0.3-3-20.rsml,15897.18,16,1939.0,121.5879,1.4750736,0.31232488,342,13775.0,40.79465,0.86562526,60.06181
sim-15-1.5-0.01-0.5-4-1.3-0.4-2-20.rsml,26904.75,22,3133.0,142.95702,1.3873632,0.29221433,578,23466.0,41.106743,0.7822547,59.29876
