image,diam_max,diam_mean,diam_mode,length,area,width,depth,width_depth_ratio,com_x,com_y,ellips_025,ellips_050,ellips_075,ellips_100,rect_020,rect_040,rect_060,rect_080,directionality,tip_count,cross_hori_0_mean,cross_hori_0_max,cross_hori_1_mean,cross_hori_1_max,cross_hori_2_mean,cross_hori_2_max,cross_hori_3_mean,cross_hori_3_max,cross_vert_mean,cross_vert_max,coord_x0,coord_x1,coord_x2,coord_x3,coord_x4,coord_x5,coord_x6,coord_x7,coord_x8,coord_x9,coord_x10,coord_x11,coord_x12,coord_x13,coord_x14,coord_x15,coord_x16,coord_x17,coord_x18,coord_x19,diff_x0,diff_x1,diff_x2,diff_x3,diff_x4,diff_x5,diff_x6,diff_x7,diff_x8,diff_x9,cumul_x0,cumul_x1,cumul_x2,cumul_x3,cumul_x4,cumul_x5,cumul_x6,cumul_x7,cumul_x8,cumul_x9
/Users/guillaumelobet/Desktop/Work/archisimple/outputs/dicot/2D/images/dicot-2D-29.708-1-1.537-0.00301-0.401-4.461-0.911-1.175-1.115-25.905-6-r452-6.rsml.jpg,11.853333,3.6671708,0.84666663,781385.25,35416.914,351.36667,1348.74,0.26051477,0.4690708,0.413232,0.15469389,0.43795273,0.20441778,0.121225886,0.25775144,0.3036504,0.18029691,0.110109724,10.649993,15.0,41240.703,41500.0,41135.68,41400.0,41385.93,41400.0,41400.0,41400.0,158487.02,159300.0,0.56626505,0.5180723,0.48915663,0.40963855,0.37349397,0.33734939,0.2987952,0.26746988,0.18072289,0.055421688,0.091566265,0.21445782,0.2987952,0.33493975,0.38313252,0.5879518,0.70843375,0.86024094,0.6987952,0.62891567,0.062650606,0.18072289,0.37108433,0.2987952,0.21445782,0.045783132,0.036144577,0.031325303,0.03373494,0.036144577,0.062650606,0.2433735,0.61445785,0.91325307,1.1277109,1.1734941,1.2096387,1.240964,1.274699,1.3108436
/Users/guillaumelobet/Desktop/Work/archisimple/outputs/dicot/2D/images/dicot-2D-29.774-1-1.453-0.0013-0.651-4.89-0.848-1.567-1.624-22.151-8-r432-8.rsml.jpg,55.152927,8.531478,1.9018251,2476937.0,221218.39,1475.8163,2712.0024,0.5441795,0.49448976,0.32150888,0.18885994,0.3538115,0.32577652,0.105537355,0.27759868,0.24244535,0.16788314,0.05864906,33.24448,32.0,76724.16,77600.0,76017.414,76800.0,77002.25,77500.0,77501.125,77600.0,141154.38,142600.0,0.35180414,0.16494845,0.063144326,0.037371133,0.05412371,0.23453608,0.6314433,0.6572165,0.681701,0.72422683,0.7345361,0.693299,0.67268044,0.6520619,0.7719072,0.818299,0.9484536,0.7886598,0.6301546,0.40206185,0.05025773,0.46520618,0.7255155,0.91108245,0.76417524,0.53737116,0.020618556,0.0154639175,0.011597938,0.010309278,0.05025773,0.5154639,1.2409794,2.152062,2.916237,3.4536083,3.4742267,3.4896905,3.5012884,3.5115976
/Users/guillaumelobet/Desktop/Work/archisimple/outputs/dicot/2D/images/dicot-2D-29.886-1-1.081-0.01121-0.653-3.312-0.905-0.72-0.813-28.84-6-r284-6.rsml.jpg,10.16,2.8574948,0.84666663,328691.22,19473.332,198.12,809.4133,0.24476987,0.37336454,0.42062575,0.120608695,0.42691305,0.30156523,0.09747826,0.23913044,0.27243477,0.23382609,0.08669565,5.807466,12.0,23229.166,23400.0,22945.834,23200.0,23145.834,23300.0,23300.0,23300.0,94623.08,95600.0,0.13675214,0.14957266,0.20512821,0.05982906,0.0042735045,0.03846154,0.22222222,0.17094018,0.123931624,0.12820514,0.16239317,0.15811966,0.20940171,0.26923078,0.4017094,0.6666667,0.89316237,0.6025641,0.35042736,0.23504274,0.0982906,0.2008547,0.3974359,0.8333333,0.66239315,0.36324787,0.047008548,0.03846154,0.034188036,0.034188036,0.0982906,0.2991453,0.69658124,1.5299146,2.1923077,2.5555556,2.602564,2.6410255,2.6752136,2.7094016
/Users/guillaumelobet/Desktop/Work/archisimple/outputs/dicot/2D/images/dicot-2D-29.942-1-1.435-0.00835-0.742-5.978-0.775-0.705-1.49-19.739-8-r466-8.rsml.jpg,12.520083,2.8027275,0.9630833,1292072.6,39614.508,749.2788,1195.1864,0.6269138,0.51009566,0.38529482,0.22877009,0.34305787,0.2937544,0.11805606,0.25035858,0.26526147,0.18851045,0.08932001,33.369022,15.0,77489.68,77800.0,77080.0,77300.0,77472.91,77700.0,77700.0,77700.0,123508.23,124100.0,0.5462725,0.40102828,0.16838047,0.053984575,0.019280206,0.3470437,0.5308483,0.5526992,0.6092545,0.655527,0.66580975,0.6208226,0.56426734,0.64395887,0.61311054,0.92544985,0.80462724,0.58868897,0.56041133,0.5796915,0.033419024,0.15938303,0.42030847,0.75064266,0.90616965,0.26606685,0.11311054,0.0115681235,0.0115681235,0.010282776,0.033419024,0.19280206,0.61311054,1.3637532,2.2699227,2.5359895,2.6491,2.6606681,2.6722362,2.682519
/Users/guillaumelobet/Desktop/Work/archisimple/outputs/dicot/2D/images/dicot-2D-30.037-1-1.541-0.0047-0.487-2.34-0.105-1.355-1.467-23.935-7-r192-7.rsml.jpg,14.890751,2.7121363,0.9927167,1936988.9,127117.375,764.39185,2005.2877,0.38118812,0.4776051,0.352493,0.16624756,0.34634128,0.29883638,0.1330574,0.20398282,0.26258492,0.19860992,0.05547052,38.582237,43.0,76002.375,77000.0,75593.28,76300.0,76612.65,76900.0,76900.0,76900.0,200090.84,202000.0,0.47532466,0.18701299,0.045454547,0.07272727,0.057142857,0.25454545,0.3779221,0.35194805,0.35844156,0.4012987,0.42077923,0.37922078,0.37142858,0.4116883,0.51688313,0.6207792,0.7831169,0.97012985,0.82207793,0.5090909,0.033766232,0.63506496,0.92467535,0.7103896,0.56363636,0.26233765,0.033766232,0.019480519,0.02077922,0.019480519,0.033766232,0.66883117,1.5935066,2.3038962,2.8675325,3.1298702,3.1636364,3.183117,3.203896,3.2233765
/Users/guillaumelobet/Desktop/Work/archisimple/outputs/dicot/2D/images/dicot-2D-30.202-1-1.32-0.02539-0.316-5.62-0.837-1.559-1.507-5.643-10-r382-10.rsml.jpg,14.156266,4.4050107,0.88476664,3283546.0,146078.52,663.575,3691.2466,0.17976989,0.5205039,0.4214874,0.21751745,0.279866,0.317194,0.15284911,0.2095043,0.23043658,0.21063088,0.14038424,16.320782,36.0,74609.0,75000.0,74533.72,74800.0,74651.914,74900.0,74900.0,74900.0,415403.2,417200.0,0.47333333,0.264,0.004,0.18533333,0.348,0.028,0.43866667,0.5,0.61333334,0.61866665,0.64133334,0.6386667,0.53066665,0.47066668,0.6946667,0.576,0.944,0.58933336,0.948,0.516,0.042666666,0.684,0.58533335,0.7586667,0.228,0.6666667,0.032,0.030666666,0.025333334,0.022666667,0.042666666,0.7266667,1.312,2.0706668,2.2986667,2.9653335,2.9973335,3.028,3.0533335,3.0760002
/Users/guillaumelobet/Desktop/Work/archisimple/outputs/dicot/2D/images/dicot-2D-30.221-1-1.509-0.02995-0.292-4.997-0.271-0.147-1.512-14.971-9-r393-9.rsml.jpg,0.84666663,0.84666663,0.84666663,93374.63,248.07333,33.02,248.07333,0.1331058,1.8440973,0.67064846,0.0,0.11604095,0.27303755,0.22866894,0.0,0.044368602,0.20136519,0.09897611,0.21239062,2.0,3900.0,3900.0,3900.0,3900.0,3900.0,3900.0,3900.0,3900.0,29300.0,29300.0,0.102564104,0.07692308,0.15384616,0.30769232,0.4871795,0.6923077,0.82051283,0.9230769,0.94871795,0.974359,1.0,0.974359,0.974359,0.8717949,0.74358976,0.53846157,0.35897437,0.20512821,0.102564104,0.12820514,0.025641026,0.025641026,0.051282052,0.051282052,0.051282052,0.051282052,0.051282052,0.051282052,0.025641026,0.025641026,0.025641026,0.051282052,0.102564104,0.15384616,0.20512821,0.25641027,0.30769232,0.35897437,0.3846154,0.41025642
/Users/guillaumelobet/Desktop/Work/archisimple/outputs/dicot/2D/images/dicot-2D-30.251-1-1.681-0.02572-0.298-2.078-0.209-0.938-1.612-11.971-5-r340-5.rsml.jpg,5.08,2.616767,0.84666663,227118.33,9466.58,92.28667,802.63995,0.1149789,0.7451653,0.5422194,0.0,0.0,0.4360075,0.29872105,0.0,0.0,0.15114927,0.19273768,0.041351914,2.0,10821.849,10900.0,10800.0,10800.0,10800.0,10800.0,10885.714,10900.0,94130.91,94800.0,0.036697246,0.04587156,0.018348623,0.0091743115,0.16513762,0.22018349,0.3761468,0.6146789,0.74311924,0.88990825,1.0,0.853211,0.72477067,0.48623854,0.32110092,0.26605505,0.12844037,0.12844037,0.1559633,0.14678898,0.110091746,0.110091746,0.110091746,0.119266056,0.10091743,0.10091743,0.110091746,0.110091746,0.110091746,0.110091746,0.110091746,0.22018349,0.33027524,0.4495413,0.5504587,0.6513761,0.7614679,0.8715596,0.98165137,1.0917431
/Users/guillaumelobet/Desktop/Work/archisimple/outputs/dicot/2D/images/dicot-2D-30.264-1-1.672-0.01696-0.242-4.031-0.685-0.661-1.478-13.169-8-r8-8.rsml.jpg,4.233333,1.8991724,0.84666663,488182.9,10399.606,256.53998,1153.1599,0.22246696,0.5676378,0.4831058,0.20076528,0.32500204,0.23707563,0.2149312,0.2362615,0.2233982,0.19360091,0.1691769,0.40272644,2.0,30215.295,30300.0,30200.0,30200.0,30200.0,30200.0,30200.0,30200.0,135808.55,136200.0,0.4290429,0.14521453,0.48514852,0.48844886,0.5049505,0.55775577,0.6138614,0.6369637,0.5907591,0.56765676,0.5907591,0.6138614,0.660066,0.64026403,0.5874587,0.5379538,0.5181518,0.7293729,0.64356434,0.4620462,0.0330033,0.49834985,0.24422443,0.02970297,0.0330033,0.02970297,0.026402641,0.02310231,0.02310231,0.02310231,0.0330033,0.5313531,0.77557755,0.8052805,0.8382838,0.86798674,0.8943894,0.9174917,0.94059396,0.96369624
/Users/guillaumelobet/Desktop/Work/archisimple/outputs/dicot/2D/images/dicot-2D-30.396-1-1.481-0.01416-0.324-2.599-0.598-1.517-1.114-18.839-10-r462-10.rsml.jpg,25.590502,4.7665076,0.8530167,3253064.5,315251.94,616.7311,3664.5598,0.16829608,0.56854445,0.36417896,0.17514266,0.3292854,0.31029594,0.15011919,0.21871999,0.2559765,0.18507846,0.09026092,12.973056,81.0,71344.88,72300.0,70761.45,71400.0,71562.945,72100.0,72197.2,72200.0,424683.53,429600.0,0.35546336,0.23789765,0.0802213,0.0069156294,0.1175657,0.19087137,0.61549103,0.6901798,0.66390043,0.70677733,0.7302905,0.6874136,0.7206086,0.9253112,0.8395574,0.94467497,0.82019365,0.8437068,0.8326418,0.43430153,0.07883818,0.59474415,0.7634855,0.813278,0.8271093,0.64868605,0.3098202,0.030428769,0.02351314,0.02351314,0.07883818,0.6735823,1.4370677,2.2503457,3.077455,3.726141,4.035961,4.06639,4.0899034,4.1134167
