image,diam_max,diam_mean,diam_mode,length,area,width,depth,width_depth_ratio,com_x,com_y,ellips_025,ellips_050,ellips_075,ellips_100,rect_020,rect_040,rect_060,rect_080,directionality,tip_count,cross_hori_0_mean,cross_hori_0_max,cross_hori_1_mean,cross_hori_1_max,cross_hori_2_mean,cross_hori_2_max,cross_hori_3_mean,cross_hori_3_max,cross_vert_mean,cross_vert_max,coord_x0,coord_x1,coord_x2,coord_x3,coord_x4,coord_x5,coord_x6,coord_x7,coord_x8,coord_x9,coord_x10,coord_x11,coord_x12,coord_x13,coord_x14,coord_x15,coord_x16,coord_x17,coord_x18,coord_x19,diff_x0,diff_x1,diff_x2,diff_x3,diff_x4,diff_x5,diff_x6,diff_x7,diff_x8,diff_x9,cumul_x0,cumul_x1,cumul_x2,cumul_x3,cumul_x4,cumul_x5,cumul_x6,cumul_x7,cumul_x8,cumul_x9
/Users/guillaumelobet/Desktop/Work/archisimple/outputs/dicot/3D/images/dicot-3D-10.002-1-1.065-0.02491-0.13-5.191-0.596-1.025-1.514-16.951-5-r195-5.rsml.jpg,5.08,2.7274044,0.84666663,84222.164,3722.7932,26.246666,308.18665,0.08516484,1.8953868,0.62246585,0.031839892,0.20036389,0.40254718,0.1889925,0.09893109,0.121901296,0.17239027,0.19035706,1.0884361,2.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,36400.0,36400.0,0.58064514,0.58064514,0.5483871,0.516129,0.4516129,0.41935483,0.3548387,0.12903225,0.06451613,0.032258064,0.38709676,0.4516129,0.5483871,0.7741935,0.8064516,0.87096775,0.9354839,0.9354839,0.9677419,0.9677419,0.38709676,0.38709676,0.38709676,0.41935483,0.41935483,0.38709676,0.41935483,0.41935483,0.38709676,0.3548387,0.38709676,0.7741935,1.1612903,1.5806451,1.9999999,2.3870966,2.8064516,3.2258065,3.612903,3.9677417
/Users/guillaumelobet/Desktop/Work/archisimple/outputs/dicot/3D/images/dicot-3D-10.084-1-1.584-0.02107-0.139-2.457-0.545-0.753-1.07-11.61-7-r164-7.rsml.jpg,4.233333,2.0129306,0.84666663,86148.33,3040.38,16.086666,354.75333,0.045346063,2.918268,0.59498286,0.07825118,0.23169033,0.27736008,0.28627124,0.115845166,0.19131161,0.12503481,0.16067947,0.16109681,2.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,41900.0,41900.0,0.05263158,0.05263158,0.15789473,0.36842105,0.5263158,0.5263158,0.47368422,0.2631579,0.10526316,0.10526316,0.57894737,0.5263158,0.68421054,0.8947368,0.94736844,0.94736844,0.84210527,0.68421054,0.5263158,0.5263158,0.47368422,0.47368422,0.5263158,0.47368422,0.42105263,0.42105263,0.42105263,0.42105263,0.42105263,0.47368422,0.47368422,0.94736844,1.4736843,1.9473685,2.368421,2.7894738,3.2105265,3.6315792,4.052632,4.526316
/Users/guillaumelobet/Desktop/Work/archisimple/outputs/dicot/3D/images/dicot-3D-10.099-1-1.266-0.00918-0.505-2.101-0.423-1.492-0.919-11.609-5-r295-5.rsml.jpg,10.16,4.254965,0.84666663,95072.195,7951.893,32.173332,415.71332,0.07739308,1.5034297,0.5475028,0.10370528,0.24584752,0.308454,0.2157155,0.18057922,0.16109455,0.18494463,0.13884157,0.073782854,2.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,49100.0,49100.0,0.10526316,0.10526316,0.02631579,0.10526316,0.21052632,0.28947368,0.36842105,0.4473684,0.5,0.57894737,0.9736842,0.94736844,0.8947368,0.81578946,0.7368421,0.7105263,0.65789473,0.6315789,0.7105263,0.7105263,0.6052632,0.6052632,0.6052632,0.55263156,0.5,0.4473684,0.4473684,0.4473684,0.4473684,0.39473686,0.6052632,1.2105263,1.8157895,2.368421,2.868421,3.3157895,3.7631578,4.2105265,4.657895,5.052632
/Users/guillaumelobet/Desktop/Work/archisimple/outputs/dicot/3D/images/dicot-3D-10.195-1-1.003-0.00846-0.433-4.417-0.59-0.551-1.054-18.803-7-r257-7.rsml.jpg,3.3866665,1.5856032,0.84666663,81307.94,1666.24,22.859999,254.0,0.09,2.1625829,0.6383723,0.0,0.27642277,0.24288619,0.22560975,0.0574187,0.16666667,0.1839431,0.06148374,1.8199005,2.0,2700.0,2700.0,2700.0,2700.0,2700.0,2700.0,2700.0,2700.0,30000.0,30000.0,0.6296296,0.6666667,0.5925926,0.5185185,0.37037036,0.18518518,0.074074075,0.037037037,0.037037037,0.037037037,0.25925925,0.25925925,0.25925925,0.2962963,0.44444445,0.6296296,0.7777778,0.8518519,0.9259259,0.8888889,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.22222222,0.22222222,0.22222222,0.22222222,0.25925925,0.5185185,0.7777778,1.037037,1.2962962,1.5555555,1.7777777,1.9999999,2.222222,2.4444444
/Users/guillaumelobet/Desktop/Work/archisimple/outputs/dicot/3D/images/dicot-3D-10.313-1-1.644-0.01784-0.287-3.236-0.154-1.187-1.462-20.78-9-r99-9.rsml.jpg,6.773333,2.9603953,0.84666663,316815.88,13296.053,209.97333,809.4133,0.25941423,0.55775803,0.49719778,0.24286807,0.26763883,0.23535405,0.22637545,0.23567244,0.2038971,0.17275853,0.17473255,4.7940326,8.0,24566.666,24800.0,24646.666,24700.0,24700.0,24700.0,24700.0,24700.0,95089.516,95600.0,0.51209676,0.5483871,0.5282258,0.53629035,0.5282258,0.53629035,0.5403226,0.5080645,0.48387095,0.48790324,0.5483871,0.5403226,0.5645161,0.5967742,0.5927419,0.5846774,0.5927419,0.7177419,0.7782258,0.61290324,0.10080645,0.22983871,0.18951613,0.05645161,0.05645161,0.05645161,0.05645161,0.05645161,0.05645161,0.06048387,0.10080645,0.33064517,0.5201613,0.5766129,0.6330645,0.6895161,0.74596775,0.80241936,0.858871,0.91935486
/Users/guillaumelobet/Desktop/Work/archisimple/outputs/dicot/3D/images/dicot-3D-10.32-1-1.58-0.00181-0.519-3.977-0.608-1.135-1.235-22.552-7-r13-7.rsml.jpg,10.16,3.345948,0.84666663,234086.39,12129.347,171.87332,553.72,0.31039757,0.6695195,0.4797062,0.08013402,0.45469776,0.23021081,0.14030434,0.20089348,0.27753735,0.18455954,0.13848945,4.602105,7.0,20181.707,20300.0,19998.781,20200.0,20192.684,20200.0,20200.0,20200.0,64882.35,65400.0,0.43349755,0.3497537,0.02955665,0.43842363,0.4827586,0.54679805,0.6403941,0.7192118,0.81280786,0.87684727,0.9458128,0.8817734,0.79310346,0.71428573,0.63054186,0.7192118,0.773399,0.58128077,0.5369458,0.5369458,0.10344828,0.18719211,0.55172414,0.33497536,0.2364532,0.08374384,0.073891625,0.073891625,0.06896552,0.06896552,0.10344828,0.29064038,0.84236455,1.1773399,1.4137931,1.4975369,1.5714285,1.6453202,1.7142857,1.7832513
/Users/guillaumelobet/Desktop/Work/archisimple/outputs/dicot/3D/images/dicot-3D-10.372-1-1.257-0.0226-0.435-4.844-0.313-0.72-1.156-28.31-5-r318-5.rsml.jpg,3.3866665,1.9159608,0.84666663,67130.51,1672.1666,16.933332,205.73999,0.08230453,2.6915822,0.6902818,0.06531645,0.22936709,0.33417723,0.23443037,0.1427848,0.1321519,0.18632911,0.17924051,0.060651943,2.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,24300.0,24300.0,0.05,0.1,0.05,0.05,0.15,0.2,0.3,0.4,0.5,0.6,1.0,0.95,0.85,0.75,0.65,0.55,0.5,0.45,0.5,0.45,0.4,0.4,0.4,0.45,0.4,0.45,0.45,0.45,0.45,0.4,0.4,0.8,1.2,1.6500001,2.0500002,2.5000002,2.9500003,3.4000003,3.8500004,4.2500005
/Users/guillaumelobet/Desktop/Work/archisimple/outputs/dicot/3D/images/dicot-3D-10.385-1-1.242-0.01653-0.415-3.082-0.682-1.334-1.373-12.299-7-r351-7.rsml.jpg,11.006666,3.8262272,0.84666663,184304.94,15646.399,114.299995,659.55334,0.1732991,0.50714844,0.4682743,0.084253244,0.3085498,0.34080085,0.17900433,0.21260822,0.21688312,0.12781385,0.09994589,10.963664,7.0,13393.814,13500.0,13229.896,13400.0,13395.876,13400.0,13400.0,13400.0,76941.18,77900.0,0.17777778,0.14814815,0.08888889,0.074074075,0.06666667,0.096296296,0.096296296,0.08888889,0.05925926,0.0,0.11111111,0.17037037,0.2,0.22222222,0.22962964,0.37777779,0.63703704,0.6296296,0.37037036,0.35555556,0.17777778,0.22222222,0.5407407,0.56296295,0.31111112,0.13333334,0.12592593,0.11111111,0.11111111,0.11111111,0.17777778,0.4,0.9407407,1.5037036,1.8148147,1.948148,2.074074,2.1851852,2.2962964,2.4074075
/Users/guillaumelobet/Desktop/Work/archisimple/outputs/dicot/3D/images/dicot-3D-10.409-1-1.355-0.00266-0.339-5.086-0.938-0.778-1.322-7.855-6-r85-6.rsml.jpg,4.233333,2.192047,0.84666663,79920.25,2922.6934,17.779999,306.49332,0.05801105,2.6118193,0.6132445,0.11587486,0.22219004,0.3038818,0.2812862,0.18800695,0.1373117,0.18800695,0.14397451,0.38671586,2.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,36200.0,36200.0,0.1904762,0.1904762,0.0952381,0.0,0.23809524,0.33333334,0.42857143,0.52380955,0.47619048,0.33333334,0.8095238,0.9047619,0.95238096,0.85714287,0.7619048,0.6666667,0.52380955,0.5714286,0.71428573,0.6666667,0.47619048,0.52380955,0.47619048,0.52380955,0.42857143,0.42857143,0.42857143,0.42857143,0.42857143,0.47619048,0.47619048,1.0,1.4761904,2.0,2.4285715,2.857143,3.2857144,3.7142859,4.142857,4.6190476
/Users/guillaumelobet/Desktop/Work/archisimple/outputs/dicot/3D/images/dicot-3D-10.607-1-1.218-0.02252-0.846-3.316-0.311-1.437-1.7-29.555-9-r175-9.rsml.jpg,36.406666,6.9997964,3.3866665,887476.0,102271.41,458.04666,1085.4266,0.4219969,0.49536532,0.37865913,0.17477006,0.38153702,0.29783183,0.13518168,0.22407755,0.27376586,0.17923224,0.09387961,7.0155387,19.0,53782.5,54100.0,53283.75,53700.0,53632.5,54000.0,54000.625,54100.0,127183.766,128200.0,0.3456562,0.32532346,0.2365989,0.16820702,0.072088726,0.09426987,0.25323474,0.3770795,0.37892792,0.36968577,0.40110907,0.4085028,0.41404805,0.5434381,0.9279113,0.9704251,0.86691314,0.6802218,0.6062847,0.4491682,0.10351201,0.2809612,0.44362292,0.6987061,0.8983364,0.8336414,0.29020333,0.036968578,0.029574862,0.03142329,0.10351201,0.3844732,0.82809615,1.5268023,2.4251387,3.25878,3.5489833,3.5859518,3.6155267,3.64695
/Users/guillaumelobet/Desktop/Work/archisimple/outputs/dicot/3D/images/dicot-3D-10.662-1-1.235-0.01628-0.155-4.185-0.983-1.562-1.54-17.956-8-r70-8.rsml.jpg,9.3133335,4.2658525,0.84666663,186423.3,18730.807,46.566666,961.8133,0.048415493,1.2408899,0.51915294,0.012927722,0.24354744,0.23975049,0.28029653,0.09338697,0.1312661,0.17673914,0.06915879,0.07245032,2.0,5418.31,5500.0,5468.31,5500.0,5500.0,5500.0,5500.0,5500.0,112775.0,113600.0,0.036363635,0.054545455,0.018181818,0.16363636,0.3272727,0.5090909,0.6363636,0.6545454,0.6363636,0.56363636,0.8909091,0.9818182,0.9818182,0.9818182,0.8727273,0.6727273,0.54545456,0.38181818,0.45454547,0.43636364,0.4,0.4,0.36363637,0.38181818,0.34545454,0.36363637,0.34545454,0.3272727,0.34545454,0.3272727,0.4,0.8,1.1636364,1.5454546,1.8909092,2.2545457,2.6000001,2.9272728,3.2727273,3.6
/Users/guillaumelobet/Desktop/Work/archisimple/outputs/dicot/3D/images/dicot-3D-10.715-1-1.563-0.01749-0.872-5.255-0.382-0.151-1.39-11.852-10-r97-10.rsml.jpg,0.84666663,0.84666663,0.84666663,51906.594,79.58666,5.08,79.58666,0.06382979,8.712766,1.031915,0.15957446,0.34042552,0.18085106,0.08510638,0.20212767,0.20212767,0.20212767,0.08510638,0.10831724,2.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,9400.0,9400.0,0.16666667,0.16666667,0.0,0.0,0.16666667,0.33333334,0.33333334,0.5,0.6666667,0.8333333,1.0,0.8333333,0.6666667,0.6666667,0.5,0.33333334,0.16666667,0.16666667,0.33333334,0.5,0.33333334,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.33333334,0.16666667,0.16666667,0.16666667,0.33333334,0.5,0.6666667,0.8333334,1.0,1.1666666,1.5,1.6666666,1.8333333,1.9999999
/Users/guillaumelobet/Desktop/Work/archisimple/outputs/dicot/3D/images/dicot-3D-10.743-1-1.172-0.02862-0.698-5.169-0.302-1.426-1.642-6.481-6-r393-6.rsml.jpg,11.006666,4.1216264,0.84666663,141511.86,12818.533,57.57333,613.8333,0.0937931,0.8610401,0.49314648,0.07509907,0.32007927,0.28375164,0.20475562,0.17760898,0.1865918,0.18025099,0.15805812,0.3583114,3.0,6716.4834,6800.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,71414.7,72500.0,0.04411765,0.04411765,0.073529415,0.1764706,0.22058824,0.23529412,0.27941176,0.2647059,0.13235295,0.0,0.23529412,0.38235295,0.5,0.5294118,0.5,0.5,0.4852941,0.9411765,0.5441176,0.38235295,0.3382353,0.5,0.86764705,0.30882353,0.27941176,0.2647059,0.25,0.23529412,0.25,0.23529412,0.3382353,0.83823526,1.7058823,2.014706,2.2941177,2.5588236,2.8088236,3.0441177,3.2941177,3.5294118
/Users/guillaumelobet/Desktop/Work/archisimple/outputs/dicot/3D/images/dicot-3D-10.749-1-1.272-0.0269-0.555-2.75-0.183-1.237-1.385-29.9-6-r66-6.rsml.jpg,9.3133335,3.2506504,0.84666663,161120.66,9485.206,120.22666,509.69333,0.2358804,0.52050793,0.498568,0.17031153,0.32089618,0.20699812,0.17932697,0.2563599,0.1895028,0.16468804,0.15790413,6.586152,4.0,14076.0,14200.0,14060.0,14100.0,14100.0,14100.0,14100.0,14100.0,59690.14,60200.0,0.1971831,0.19014084,0.21830986,0.23943663,0.2535211,0.23239437,0.18309858,0.13380282,0.07746479,0.0,0.1056338,0.18309858,0.23943663,0.28873238,0.33802816,0.35915494,0.35211268,0.8380282,0.73239434,0.3802817,0.18309858,0.5422535,0.6197183,0.112676054,0.1056338,0.1056338,0.1056338,0.1056338,0.1056338,0.1056338,0.18309858,0.72535205,1.3450704,1.4577464,1.5633802,1.6690141,1.774648,1.8802818,1.9859157,2.0915494
/Users/guillaumelobet/Desktop/Work/archisimple/outputs/dicot/3D/images/dicot-3D-10.812-1-1.027-0.01483-0.283-2.753-0.381-0.472-1.101-15.451-5-r76-5.rsml.jpg,2.54,1.2606679,0.84666663,53958.91,522.3933,6.773333,104.14,0.06504065,6.4711304,0.89099497,0.08752026,0.20907618,0.3063209,0.28363046,0.11993517,0.15072933,0.16207455,0.16207455,0.03263765,2.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,12300.0,12300.0,0.125,0.0,0.0,0.125,0.125,0.25,0.25,0.25,0.25,0.375,1.0,0.875,0.875,0.875,0.875,0.75,0.75,0.625,0.625,0.75,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,1.25,1.875,2.5,3.125,3.75,4.375,5.0,5.625,6.25
/Users/guillaumelobet/Desktop/Work/archisimple/outputs/dicot/3D/images/dicot-3D-10.866-1-1.166-0.00733-0.364-3.188-0.641-0.402-0.964-7.359-9-r93-9.rsml.jpg,2.54,1.2178081,0.84666663,70375.78,1174.3267,7.62,252.30666,0.030201342,5.7666025,0.6346891,0.1333814,0.28046143,0.29127613,0.20187455,0.21413122,0.19682768,0.18817592,0.16077866,0.0632097,2.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,29800.0,29800.0,0.11111111,0.11111111,0.11111111,0.22222222,0.22222222,0.0,0.11111111,0.22222222,0.33333334,0.44444445,1.0,0.8888889,0.6666667,0.5555556,0.5555556,0.7777778,0.7777778,0.6666667,0.6666667,0.6666667,0.5555556,0.5555556,0.5555556,0.5555556,0.5555556,0.5555556,0.44444445,0.44444445,0.5555556,0.5555556,0.5555556,1.1111112,1.6666667,2.2222223,2.777778,3.3333335,3.777778,4.2222223,4.7777777,5.333333
/Users/guillaumelobet/Desktop/Work/archisimple/outputs/dicot/3D/images/dicot-3D-10.941-1-1.489-0.0065-0.786-2.192-0.968-1.112-1.658-19.055-7-r444-7.rsml.jpg,22.859999,5.5757203,0.84666663,524205.2,27217.793,422.48666,620.6066,0.68076396,0.50196844,0.35319325,0.28630978,0.39353594,0.171649,0.104084365,0.30553395,0.33601892,0.1252372,0.07294615,36.600872,9.0,49561.957,49900.0,49361.957,49800.0,49800.0,49800.0,49800.0,49800.0,72921.6,73300.0,0.37274548,0.38276553,0.08416834,0.26853707,0.4308617,0.45691383,0.48296595,0.5230461,0.5591182,0.58116233,0.6092184,0.58717436,0.5511022,0.5210421,0.50901806,0.48697394,0.47094187,0.6032064,0.90380764,0.4769539,0.10420842,0.5210421,0.5190381,0.20240481,0.056112226,0.05210421,0.03807615,0.028056113,0.028056113,0.028056113,0.10420842,0.6252505,1.1442885,1.3466934,1.4028056,1.4549098,1.492986,1.5210421,1.5490983,1.5771544
