image,tot_root_length,width,depth,direction,n_primary,tot_prim_length,mean_prim_length,mean_prim_diameter,mean_lat_density,n_laterals, tot_lat_length,mean_lat_length,mean_lat_diameter,mean_lat_angle,tree_size,tree_magnitude,tree_altitude,tree_index
monocot-3D-15-1-1.6-0.001-0.5-4-0-0.4-0.5-15-r3-12.rsml,4667.2114,567.0,587.0,267.9856,9,2658.0,295.85608,4.537723,0.038555406,22,1995.0,91.11396,2.2054703,29.337025,53,31.0,9.0,0.29032257
monocot-3D-15-1-1.6-0.001-0.5-4-0-0.4-0.5-25-r3-12.rsml,4717.473,662.0,516.0,268.29977,9,2552.0,284.13666,4.495343,0.041179933,23,2150.0,93.923584,2.195771,31.291456,55,32.0,9.0,0.28125
monocot-3D-15-1-1.6-0.001-0.5-4-0-0.4-0.5-35-r3-12.rsml,4762.6343,502.0,587.0,260.21704,9,2787.0,310.24115,4.698819,0.03570094,21,1960.0,93.83167,2.2807055,24.946726,51,30.0,9.0,0.3
monocot-3D-15-1-1.6-0.001-0.5-4-0-0.4-0.5-5-r3-12.rsml,2786.6025,646.0,529.0,293.59296,9,2617.0,291.26025,4.259261,0.0,2,164.0,82.63011,2.0512688,25.366531,13,11.0,9.0,0.8181818
monocot-3D-15-1-1.6-0.001-0.5-4-0-0.4-1-15-r3-12.rsml,3857.466,418.0,518.0,244.61275,9,2565.0,285.556,4.438067,0.030835606,15,1277.0,85.83081,2.1686919,49.58925,39,24.0,9.0,0.375
monocot-3D-15-1-1.6-0.001-0.5-4-0-0.4-1-25-r3-12.rsml,4424.804,672.0,525.0,257.62885,9,2712.0,301.56934,4.3412337,0.030215628,17,1703.0,100.628235,2.1440403,51.007965,43,26.0,9.0,0.34615386
monocot-3D-15-1-1.6-0.001-0.5-4-0-0.4-1-35-r3-12.rsml,4284.5303,510.0,589.0,264.8938,9,2549.0,283.58838,4.498929,0.04049496,20,1721.0,86.61173,2.2022047,48.81981,49,29.0,9.0,0.31034482
monocot-3D-15-1-1.6-0.001-0.5-4-0-0.4-1-5-r3-12.rsml,3322.1975,490.0,585.0,277.1655,9,2753.0,306.3873,4.6657004,0.05421356,7,562.0,80.673134,2.2710419,59.297497,23,16.0,9.0,0.5625
monocot-3D-15-1-1.6-0.001-0.5-4-0-0.4-1.5-15-r3-12.rsml,3550.249,598.0,525.0,244.6513,9,2652.0,295.33008,4.3358016,0.03838662,13,886.0,68.636795,2.1238015,74.01988,35,22.0,9.0,0.4090909
monocot-3D-15-1-1.6-0.001-0.5-4-0-0.4-1.5-25-r3-12.rsml,4519.7275,577.0,590.0,247.9963,9,2704.0,300.82196,4.6737943,0.044796936,23,1799.0,78.796936,2.266172,73.41678,55,32.0,9.0,0.28125
monocot-3D-15-1-1.6-0.001-0.5-4-0-0.4-1.5-35-r3-12.rsml,4408.8804,670.0,575.0,244.41795,9,2764.0,307.72412,4.615783,0.04878949,22,1628.0,74.51647,2.2407544,62.214516,53,31.0,9.0,0.29032257
monocot-3D-15-1-1.6-0.001-0.5-4-0-0.4-1.5-5-r3-12.rsml,2759.1997,547.0,526.0,264.98938,9,2686.0,298.9949,4.458391,0.0,2,67.0,34.122623,2.2090626,12.642325,13,11.0,9.0,0.8181818
monocot-3D-15-1-1.6-0.001-0.5-4-0-0.9-0.5-15-r3-12.rsml,19848.305,1089.0,1461.0,255.72824,10,7609.0,761.4279,10.504508,0.033246033,69,12200.0,177.30472,5.0251837,19.717981,148,79.0,19.0,0.24050634
monocot-3D-15-1-1.6-0.001-0.5-4-0-0.9-0.5-25-r3-12.rsml,22371.36,878.0,1396.0,262.10803,10,6754.0,675.8263,10.302609,0.043954045,82,15573.0,190.40364,4.9249034,20.749186,174,92.0,22.0,0.23913044
monocot-3D-15-1-1.6-0.001-0.5-4-0-0.9-0.5-35-r3-12.rsml,26203.46,1108.0,1465.0,279.88846,10,7523.0,752.75006,10.602745,0.03495205,87,18633.0,214.6662,5.052635,20.514458,184,97.0,23.0,0.2371134
monocot-3D-15-1-1.6-0.001-0.5-4-0-0.9-0.5-5-r3-12.rsml,12796.605,1134.0,1393.0,267.21738,10,7093.0,709.80695,10.214976,0.021361204,43,5679.0,132.52411,4.9111524,25.158197,96,53.0,13.0,0.24528302
monocot-3D-15-1-1.6-0.001-0.5-4-0-0.9-1-15-r3-12.rsml,17197.533,973.0,1330.0,258.1513,10,6705.0,671.06165,9.916505,0.02755165,68,10449.0,154.21938,4.7344236,49.18999,146,78.0,21.0,0.26923078
monocot-3D-15-1-1.6-0.001-0.5-4-0-0.9-1-25-r3-12.rsml,18712.088,769.0,1349.0,251.12434,10,6117.0,612.1505,9.73241,0.052032113,74,12554.0,170.14299,4.662625,46.735718,158,84.0,20.0,0.23809524
monocot-3D-15-1-1.6-0.001-0.5-4-0-0.9-1-35-r3-12.rsml,20112.244,969.0,1334.0,270.7801,10,7117.0,712.25555,9.707517,0.03075512,75,12949.0,173.19582,4.6432085,41.515327,160,85.0,20.0,0.23529412
monocot-3D-15-1-1.6-0.001-0.5-4-0-0.9-1-5-r3-12.rsml,14505.577,865.0,1404.0,276.92334,10,6995.0,699.86646,10.143642,0.029380547,54,7480.0,139.01689,4.8675823,40.904877,118,64.0,15.0,0.234375
monocot-3D-15-1-1.6-0.001-0.5-4-0-0.9-1.5-15-r3-12.rsml,17660.887,966.0,1404.0,257.31104,10,6999.0,700.17865,10.134154,0.02843389,70,10623.0,152.27287,4.850154,62.2917,150,80.0,18.0,0.225
monocot-3D-15-1-1.6-0.001-0.5-4-0-0.9-1.5-25-r3-12.rsml,18625.621,920.0,1337.0,244.03725,10,6633.0,663.8164,9.758676,0.029978381,74,11950.0,161.99272,4.694254,59.6587,158,84.0,20.0,0.23809524
monocot-3D-15-1-1.6-0.001-0.5-4-0-0.9-1.5-35-r3-12.rsml,17999.104,1004.0,1334.0,253.58916,10,6726.0,673.0999,9.777454,0.03196591,75,11222.0,150.24144,4.664258,54.974976,160,85.0,22.0,0.25882354
monocot-3D-15-1-1.6-0.001-0.5-4-0-0.9-1.5-5-r3-12.rsml,12982.137,987.0,1391.0,240.1753,10,7077.0,708.26935,10.116055,0.030319767,57,5870.0,103.49897,4.834521,66.87292,124,67.0,17.0,0.25373134
monocot-3D-15-1-1.6-0.001-0.5-4-0-1.4-0.5-15-r3-12.rsml,49567.957,1350.0,2337.0,271.30075,10,12061.0,1206.6475,16.402279,0.02195702,128,37447.0,292.98038,7.805001,18.588093,266,138.0,34.0,0.24637681
monocot-3D-15-1-1.6-0.001-0.5-4-0-1.4-0.5-25-r3-12.rsml,52820.914,1141.0,2274.0,268.5016,10,11823.0,1182.8342,16.187016,0.024299284,129,40925.0,317.77185,7.708606,18.892227,268,139.0,33.0,0.23741007
monocot-3D-15-1-1.6-0.001-0.5-4-0-1.4-0.5-35-r3-12.rsml,60701.086,1385.0,2286.0,271.43698,10,12308.0,1231.2738,16.177996,0.026934594,137,48322.0,353.1996,7.704381,17.464365,284,147.0,37.0,0.25170067
monocot-3D-15-1-1.6-0.001-0.5-4-0-1.4-0.5-5-r3-12.rsml,30073.9,918.0,2224.0,276.16162,10,11111.0,1111.7401,15.760005,0.023471663,89,18913.0,212.99438,7.4651504,23.175087,188,99.0,23.0,0.23232323
monocot-3D-15-1-1.6-0.001-0.5-4-0-1.4-1-15-r3-12.rsml,44894.848,1257.0,2224.0,270.47635,10,11048.0,1105.2781,15.907404,0.03392498,119,33784.0,284.38705,7.541959,43.0058,248,129.0,29.0,0.2248062
monocot-3D-15-1-1.6-0.001-0.5-4-0-1.4-1-25-r3-12.rsml,59835.99,981.0,2329.0,273.49512,10,12366.0,1236.9475,16.439713,0.024737462,149,47392.0,318.5672,7.8216105,37.481293,308,159.0,38.0,0.2389937
monocot-3D-15-1-1.6-0.001-0.5-4-0-1.4-1-35-r3-12.rsml,58169.96,1259.0,2269.0,274.4163,10,11607.0,1161.2878,16.277084,0.027539536,139,46490.0,334.94302,7.7183127,37.74148,288,149.0,36.0,0.24161074
monocot-3D-15-1-1.6-0.001-0.5-4-0-1.4-1-5-r3-12.rsml,29170.064,1013.0,2065.0,258.01862,10,10867.0,1087.1632,15.043776,0.024648407,89,18251.0,205.60037,7.145338,37.49541,188,99.0,29.0,0.2929293
monocot-3D-15-1-1.6-0.001-0.5-4-0-1.4-1.5-15-r3-12.rsml,44166.223,1608.0,2270.0,251.20238,10,12091.0,1209.7135,15.9939,0.026044846,127,32011.0,252.5125,7.617695,63.22388,264,137.0,33.0,0.24087591
monocot-3D-15-1-1.6-0.001-0.5-4-0-1.4-1.5-25-r3-12.rsml,50999.168,1090.0,2247.0,256.1456,10,11583.0,1158.6654,15.976268,0.032176815,136,39343.0,289.79794,7.592038,60.09756,282,146.0,34.0,0.23287672
monocot-3D-15-1-1.6-0.001-0.5-4-0-1.4-1.5-35-r3-12.rsml,45231.062,1233.0,2198.0,259.59802,10,11068.0,1107.2328,15.634942,0.028150555,120,34099.0,284.65604,7.4253635,59.644268,250,130.0,30.0,0.23076923
monocot-3D-15-1-1.6-0.001-0.5-4-0-1.4-1.5-5-r3-12.rsml,25990.219,1338.0,2269.0,254.45636,10,11890.0,1189.4185,16.19355,0.015220933,77,14057.0,183.06541,7.6999316,66.581924,164,87.0,23.0,0.26436782
monocot-3D-15-1-1.6-0.001-0.5-6-0-0.4-0.5-15-r3-12.rsml,3770.0195,626.0,528.0,268.14005,9,2677.0,298.10596,4.45441,0.03455808,11,1081.0,98.82414,2.2118099,31.800934,31,20.0,9.0,0.45
monocot-3D-15-1-1.6-0.001-0.5-6-0-0.4-0.5-25-r3-12.rsml,3147.7363,415.0,527.0,274.43417,9,2388.0,266.0116,4.4464827,0.04321003,10,749.0,75.36315,2.1763444,39.148064,29,19.0,9.0,0.47368422
monocot-3D-15-1-1.6-0.001-0.5-6-0-0.4-0.5-35-r3-12.rsml,3452.4072,651.0,528.0,255.16605,9,2491.0,277.22147,4.409149,0.02835995,11,952.0,87.03765,2.1653326,17.257326,31,20.0,9.0,0.45
monocot-3D-15-1-1.6-0.001-0.5-6-0-0.4-0.5-5-r3-12.rsml,3064.2712,633.0,588.0,258.9472,9,2808.0,312.4546,4.6139035,0.00948233,3,251.0,84.05991,2.2192302,17.410484,15,12.0,9.0,0.75
monocot-3D-15-1-1.6-0.001-0.5-6-0-0.4-1-15-r3-12.rsml,2934.7134,430.0,529.0,258.95157,9,2397.0,266.91782,4.274364,0.024078868,7,529.0,76.06468,2.0745718,89.211296,23,16.0,9.0,0.5625
monocot-3D-15-1-1.6-0.001-0.5-6-0-0.4-1-25-r3-12.rsml,4390.2314,720.0,579.0,252.11717,9,3159.0,351.516,4.616822,0.02259294,13,1220.0,94.35291,2.233887,48.688015,35,22.0,9.0,0.4090909
monocot-3D-15-1-1.6-0.001-0.5-6-0-0.4-1-35-r3-12.rsml,3074.2327,473.0,528.0,245.25966,9,2350.0,261.63635,4.3344126,0.030006463,9,714.0,79.94505,2.1172814,49.98551,27,18.0,9.0,0.5
monocot-3D-15-1-1.6-0.001-0.5-6-0-0.4-1-5-r3-12.rsml,2964.517,565.0,528.0,255.46713,9,2670.0,296.99448,4.435317,0.014767472,4,289.0,72.89169,2.188454,44.23559,17,13.0,9.0,0.6923077
monocot-3D-15-1-1.6-0.001-0.5-6-0-0.4-1.5-15-r3-12.rsml,3460.577,651.0,588.0,229.23012,9,2725.0,303.45776,4.5608487,0.032188468,12,722.0,60.788113,2.226773,78.4387,33,21.0,9.0,0.42857143
monocot-3D-15-1-1.6-0.001-0.5-6-0-0.4-1.5-25-r3-12.rsml,3456.4204,577.0,527.0,254.75793,9,2675.0,297.71057,4.3929853,0.026951006,10,772.0,77.702545,2.127159,55.917103,29,19.0,9.0,0.47368422
monocot-3D-15-1-1.6-0.001-0.5-6-0-0.4-1.5-35-r3-12.rsml,3545.739,499.0,528.0,253.31982,9,2465.0,274.57727,4.4776273,0.029058162,13,1069.0,82.65718,2.198861,79.51429,35,22.0,9.0,0.4090909
monocot-3D-15-1-1.6-0.001-0.5-6-0-0.4-1.5-5-r3-12.rsml,3107.8157,707.0,584.0,253.19083,9,2950.0,328.36392,4.56372,0.0,2,151.0,76.27013,2.1792963,86.94754,13,11.0,9.0,0.8181818
monocot-3D-15-1-1.6-0.001-0.5-6-0-0.9-0.5-15-r3-12.rsml,14184.982,771.0,1405.0,263.34232,10,6810.0,681.4168,10.36136,0.024983145,51,7343.0,144.52577,4.9427643,22.756006,112,61.0,14.0,0.22950819
monocot-3D-15-1-1.6-0.001-0.5-6-0-0.9-0.5-25-r3-12.rsml,15216.467,1080.0,1338.0,265.2049,10,6982.0,698.7778,9.625933,0.019004839,44,8208.0,187.01573,4.5848155,19.415277,98,54.0,13.0,0.24074075
monocot-3D-15-1-1.6-0.001-0.5-6-0-0.9-0.5-35-r3-12.rsml,18679.887,1174.0,1469.0,280.47034,10,7163.0,716.7404,10.531699,0.021764303,57,11481.0,201.97337,5.029867,21.90316,124,67.0,16.0,0.23880596
monocot-3D-15-1-1.6-0.001-0.5-6-0-0.9-0.5-5-r3-12.rsml,11932.527,998.0,1337.0,280.3754,10,7021.0,702.61957,9.699304,0.0164575,36,4889.0,136.287,4.6578674,18.523994,82,46.0,10.0,0.2173913
monocot-3D-15-1-1.6-0.001-0.5-6-0-0.9-1-15-r3-12.rsml,15015.342,1026.0,1451.0,269.5073,10,7434.0,743.8259,10.540617,0.018726023,47,7555.0,161.21451,5.038234,39.327187,104,57.0,12.0,0.21052632
monocot-3D-15-1-1.6-0.001-0.5-6-0-0.9-1-25-r3-12.rsml,15344.412,1050.0,1340.0,264.48337,10,6945.0,695.0026,9.633678,0.020014582,48,8373.0,174.88306,4.630399,45.21491,106,58.0,13.0,0.22413793
monocot-3D-15-1-1.6-0.001-0.5-6-0-0.9-1-35-r3-12.rsml,15855.765,706.0,1340.0,258.58902,10,6435.0,644.1534,9.992199,0.023435278,53,9386.0,177.62695,4.7992682,46.83141,116,63.0,15.0,0.23809524
monocot-3D-15-1-1.6-0.001-0.5-6-0-0.9-1-5-r3-12.rsml,10446.437,762.0,1389.0,252.83409,10,6791.0,679.85876,10.030474,0.014691249,27,3635.0,135.10559,4.7881603,33.40687,64,37.0,10.0,0.27027026
monocot-3D-15-1-1.6-0.001-0.5-6-0-0.9-1.5-15-r3-12.rsml,12208.942,1049.0,1320.0,257.18866,10,6561.0,656.43005,9.669226,0.022518286,42,5623.0,134.39624,4.6487045,57.498,94,52.0,13.0,0.25
monocot-3D-15-1-1.6-0.001-0.5-6-0-0.9-1.5-25-r3-12.rsml,14505.708,668.0,1333.0,250.54543,10,6195.0,620.11273,9.859908,0.023115935,49,8279.0,169.4813,4.712469,64.31389,108,59.0,14.0,0.23728813
monocot-3D-15-1-1.6-0.001-0.5-6-0-0.9-1.5-35-r3-12.rsml,16617.33,1108.0,1469.0,249.27916,10,7314.0,731.93414,10.447786,0.020211251,53,9271.0,175.43369,4.9993987,68.40249,116,63.0,14.0,0.22222222
monocot-3D-15-1-1.6-0.001-0.5-6-0-0.9-1.5-5-r3-12.rsml,10320.873,953.0,1337.0,257.94714,10,6859.0,686.43896,10.00386,0.017015824,31,3443.0,111.49953,4.773294,60.12507,72,41.0,11.0,0.2682927
monocot-3D-15-1-1.6-0.001-0.5-6-0-1.4-0.5-15-r3-12.rsml,37886.973,1353.0,2314.0,268.10645,10,12261.0,1226.6117,16.33228,0.019827018,84,25573.0,305.0101,7.7605147,15.948524,178,94.0,23.0,0.24468085
monocot-3D-15-1-1.6-0.001-0.5-6-0-1.4-0.5-25-r3-12.rsml,38841.016,1223.0,2163.0,280.81833,10,11684.0,1168.894,15.469482,0.01785396,81,27110.0,335.21075,7.3626966,16.472904,172,91.0,22.0,0.24175824
monocot-3D-15-1-1.6-0.001-0.5-6-0-1.4-0.5-35-r3-12.rsml,36763.598,1291.0,2160.0,269.27274,10,11197.0,1120.132,15.187989,0.023523804,85,25518.0,300.73267,7.2230515,15.191425,180,95.0,23.0,0.24210526
monocot-3D-15-1-1.6-0.001-0.5-6-0-1.4-0.5-5-r3-12.rsml,22081.945,1029.0,2160.0,275.50607,10,11380.0,1138.5603,15.392766,0.015351667,53,10670.0,201.8178,7.314065,20.582752,116,63.0,14.0,0.22222222
monocot-3D-15-1-1.6-0.001-0.5-6-0-1.4-1-15-r3-12.rsml,33139.242,1360.0,2172.0,271.69037,10,11470.0,1147.6409,15.877619,0.015722038,72,21625.0,300.87262,7.560159,36.924,154,82.0,21.0,0.25609756
monocot-3D-15-1-1.6-0.001-0.5-6-0-1.4-1-25-r3-12.rsml,37288.88,1388.0,2258.0,276.86636,10,12107.0,1211.1892,15.922915,0.01867863,89,25132.0,282.88754,7.536459,41.403046,188,99.0,22.0,0.22222222
monocot-3D-15-1-1.6-0.001-0.5-6-0-1.4-1-35-r3-12.rsml,42986.426,1534.0,2334.0,261.7821,10,11994.0,1199.9111,16.53467,0.0191603,96,30940.0,322.78452,7.8867908,38.775703,202,106.0,24.0,0.2264151
monocot-3D-15-1-1.6-0.001-0.5-6-0-1.4-1-5-r3-12.rsml,24111.652,964.0,2270.0,260.0023,10,11492.0,1149.6791,16.261425,0.012763498,58,12591.0,217.49765,7.747042,35.169548,126,68.0,17.0,0.25
monocot-3D-15-1-1.6-0.001-0.5-6-0-1.4-1.5-15-r3-12.rsml,29255.738,1095.0,2211.0,261.7164,10,11049.0,1105.4707,15.855483,0.024461554,73,18167.0,249.32922,7.5242767,57.375904,156,83.0,19.0,0.22891566
monocot-3D-15-1-1.6-0.001-0.5-6-0-1.4-1.5-25-r3-12.rsml,31198.877,1377.0,2102.0,247.49667,10,11164.0,1116.8833,14.968447,0.019213041,81,19987.0,247.28445,7.135902,57.805885,172,91.0,22.0,0.24175824
monocot-3D-15-1-1.6-0.001-0.5-6-0-1.4-1.5-35-r3-12.rsml,31521.383,1086.0,2156.0,253.66937,10,10857.0,1086.0411,15.182786,0.026075369,76,20628.0,271.8549,7.2124043,56.838306,162,86.0,21.0,0.24418604
monocot-3D-15-1-1.6-0.001-0.5-6-0-1.4-1.5-5-r3-12.rsml,21267.652,857.0,2154.0,254.75165,10,10794.0,1079.8936,15.130312,0.014375228,54,10446.0,193.86516,7.178304,56.82789,118,64.0,15.0,0.234375
monocot-3D-15-1-1.6-0.001-0.9-4-0-0.4-0.5-15-r3-12.rsml,5939.4185,555.0,529.0,259.77448,9,2577.0,286.90393,4.471557,0.037685487,21,3347.0,159.87062,3.7669408,14.236552,51,30.0,9.0,0.3
monocot-3D-15-1-1.6-0.001-0.9-4-0-0.4-0.5-25-r3-12.rsml,4995.461,286.0,520.0,245.23483,9,2374.0,264.31998,4.4065447,0.040658347,18,2608.0,145.36562,3.739032,28.359436,45,27.0,9.0,0.33333334
monocot-3D-15-1-1.6-0.001-0.9-4-0-0.4-0.5-35-r3-12.rsml,6032.239,579.0,526.0,266.5036,9,2316.0,257.8164,4.331377,0.067722715,25,3701.0,148.47565,3.6864846,23.186523,59,34.0,9.0,0.2647059
monocot-3D-15-1-1.6-0.001-0.9-4-0-0.4-0.5-5-r3-12.rsml,3129.7422,558.0,525.0,288.01743,9,2626.0,292.32507,4.2845187,0.03420952,5,497.0,99.76335,3.6646016,18.624645,19,14.0,9.0,0.64285713
monocot-3D-15-1-1.6-0.001-0.9-4-0-0.4-1-15-r3-12.rsml,5295.035,567.0,581.0,250.40091,9,2820.0,313.74155,4.720571,0.034863252,20,2462.0,123.568054,4.057878,45.38549,49,29.0,9.0,0.31034482
monocot-3D-15-1-1.6-0.001-0.9-4-0-0.4-1-25-r3-12.rsml,6297.5684,549.0,588.0,271.9286,9,2788.0,310.24258,4.6610537,0.051954653,22,3493.0,159.33568,3.9631827,58.779053,53,31.0,9.0,0.29032257
monocot-3D-15-1-1.6-0.001-0.9-4-0-0.4-1-35-r3-12.rsml,6142.9883,676.0,588.0,247.29604,9,3019.0,335.8089,4.551975,0.03531366,21,3111.0,148.60512,3.8542995,36.836994,51,30.0,9.0,0.3
monocot-3D-15-1-1.6-0.001-0.9-4-0-0.4-1-5-r3-12.rsml,4036.8662,708.0,498.0,255.26654,9,2735.0,304.19583,4.2875504,0.02287763,13,1291.0,99.931076,3.6822596,49.618774,35,22.0,9.0,0.4090909
monocot-3D-15-1-1.6-0.001-0.9-4-0-0.4-1.5-15-r3-12.rsml,5046.0347,711.0,578.0,265.56808,9,2775.0,308.91547,4.575927,0.041753344,17,2256.0,133.28206,3.861302,72.593285,43,26.0,9.0,0.34615386
monocot-3D-15-1-1.6-0.001-0.9-4-0-0.4-1.5-25-r3-12.rsml,5294.118,614.0,588.0,258.11603,9,2932.0,326.04108,4.6048856,0.031236434,19,2350.0,124.19729,3.928128,79.10842,47,28.0,9.0,0.32142857
monocot-3D-15-1-1.6-0.001-0.9-4-0-0.4-1.5-35-r3-12.rsml,6081.5127,439.0,581.0,253.04337,9,2642.0,294.0948,4.720081,0.05072379,22,3426.0,156.12086,4.0499983,77.91087,53,31.0,9.0,0.29032257
monocot-3D-15-1-1.6-0.001-0.9-4-0-0.4-1.5-5-r3-12.rsml,3392.3406,638.0,521.0,252.52577,9,2663.0,296.2141,4.3818536,0.028657531,9,722.0,80.71265,3.7753909,77.05826,27,18.0,9.0,0.5
monocot-3D-15-1-1.6-0.001-0.9-4-0-0.9-0.5-15-r3-12.rsml,37779.28,1119.0,1406.0,269.04517,10,6761.0,676.54724,10.128662,0.044714082,107,30962.0,289.84872,8.585785,19.264462,224,117.0,25.0,0.21367522
monocot-3D-15-1-1.6-0.001-0.9-4-0-0.9-0.5-25-r3-12.rsml,45576.324,1037.0,1458.0,265.2299,10,7190.0,719.6144,10.570283,0.033932254,119,38322.0,322.52255,9.007103,20.014978,248,129.0,30.0,0.23255815
monocot-3D-15-1-1.6-0.001-0.9-4-0-0.9-0.5-35-r3-12.rsml,41215.438,993.0,1461.0,272.38562,10,6979.0,698.4556,10.518884,0.041820258,108,34172.0,316.95255,8.891808,18.716518,226,118.0,26.0,0.22033899
monocot-3D-15-1-1.6-0.001-0.9-4-0-0.9-0.5-5-r3-12.rsml,23821.441,1016.0,1344.0,261.3997,10,6704.0,670.9102,9.6856575,0.023553964,77,17074.0,222.2382,8.270789,19.089607,164,87.0,19.0,0.21839081
monocot-3D-15-1-1.6-0.001-0.9-4-0-0.9-1-15-r3-12.rsml,35300.02,1166.0,1401.0,263.02087,10,7280.0,728.5928,10.229816,0.030138733,101,27965.0,277.36728,8.642239,40.321682,212,111.0,26.0,0.23423423
monocot-3D-15-1-1.6-0.001-0.9-4-0-0.9-1-25-r3-12.rsml,41212.79,1149.0,1403.0,277.97607,10,6904.0,690.9803,10.304719,0.034491125,113,34246.0,303.56622,8.72587,42.47,236,123.0,26.0,0.21138212
monocot-3D-15-1-1.6-0.001-0.9-4-0-0.9-1-35-r3-12.rsml,40867.316,1168.0,1369.0,257.64957,10,7203.0,720.65497,10.0172205,0.030967634,116,33600.0,290.17902,8.509765,38.080376,242,126.0,28.0,0.22222222
monocot-3D-15-1-1.6-0.001-0.9-4-0-0.9-1-5-r3-12.rsml,20862.219,1161.0,1281.0,253.32301,10,6678.0,668.2745,9.606115,0.022148022,74,14142.0,191.6145,8.20101,36.383873,158,84.0,19.0,0.22619048
monocot-3D-15-1-1.6-0.001-0.9-4-0-0.9-1.5-15-r3-12.rsml,33836.367,1197.0,1463.0,254.1315,10,7625.0,762.98425,10.601441,0.02935725,106,26151.0,247.23141,8.95322,64.20534,222,116.0,25.0,0.21551724
monocot-3D-15-1-1.6-0.001-0.9-4-0-0.9-1.5-25-r3-12.rsml,40569.426,1402.0,1464.0,258.40808,10,7580.0,758.6207,10.572479,0.03230792,116,32927.0,284.33817,9.015527,67.172104,242,126.0,27.0,0.21428572
monocot-3D-15-1-1.6-0.001-0.9-4-0-0.9-1.5-35-r3-12.rsml,32783.0,1112.0,1276.0,254.3547,10,6354.0,636.1648,9.603886,0.03687466,99,26368.0,266.8824,8.176531,65.20421,208,109.0,25.0,0.2293578
monocot-3D-15-1-1.6-0.001-0.9-4-0-0.9-1.5-5-r3-12.rsml,23749.967,1113.0,1464.0,257.21283,10,7303.0,730.7838,10.566315,0.0317314,93,16395.0,176.79715,8.894085,59.761093,196,103.0,22.0,0.21359223
monocot-3D-15-1-1.6-0.001-0.9-4-0-1.4-0.5-15-r3-12.rsml,83339.16,1444.0,2152.0,268.77463,10,10992.0,1099.7316,15.372822,0.027510619,160,72260.0,452.13654,13.023587,19.348343,330,170.0,38.0,0.22352941
monocot-3D-15-1-1.6-0.001-0.9-4-0-1.4-0.5-25-r3-12.rsml,105517.51,1144.0,2273.0,276.51532,10,11982.0,1198.7681,16.221258,0.025843892,177,93445.0,528.41705,13.716179,19.257046,364,187.0,41.0,0.21925133
monocot-3D-15-1-1.6-0.001-0.9-4-0-1.4-0.5-35-r3-12.rsml,114572.305,1970.0,2296.0,267.27905,10,12076.0,1208.1674,16.42803,0.027702482,183,102403.0,560.0581,13.929054,17.464312,376,193.0,43.0,0.22279793
monocot-3D-15-1-1.6-0.001-0.9-4-0-1.4-0.5-5-r3-12.rsml,64712.65,1262.0,2275.0,281.52838,10,12294.0,1229.8726,16.29792,0.023663517,147,52345.0,356.55734,13.801107,17.991495,304,157.0,33.0,0.21019109
monocot-3D-15-1-1.6-0.001-0.9-4-0-1.4-1-15-r3-12.rsml,92118.97,1382.0,2277.0,263.774,10,12038.0,1204.2333,16.198229,0.025545903,170,79991.0,471.03912,13.716333,37.840096,350,180.0,41.0,0.22777778
monocot-3D-15-1-1.6-0.001-0.9-4-0-1.4-1-25-r3-12.rsml,90211.48,1426.0,2087.0,272.95807,10,10863.0,1086.794,15.031909,0.035814308,171,79260.0,463.99722,12.706829,41.04368,352,181.0,39.0,0.21546961
monocot-3D-15-1-1.6-0.001-0.9-4-0-1.4-1-35-r3-12.rsml,90103.83,1617.0,2153.0,269.39157,10,11242.0,1124.6204,15.190247,0.027217299,171,78776.0,461.15567,12.888737,37.682083,352,181.0,38.0,0.20994475
monocot-3D-15-1-1.6-0.001-0.9-4-0-1.4-1-5-r3-12.rsml,48732.133,1455.0,2148.0,263.7841,10,11193.0,1119.8553,15.382075,0.02688843,129,37467.0,290.95804,13.043377,39.410786,268,139.0,33.0,0.23741007
monocot-3D-15-1-1.6-0.001-0.9-4-0-1.4-1.5-15-r3-12.rsml,76209.586,1671.0,2138.0,258.97842,10,11211.0,1121.5912,15.461367,0.036289323,163,64911.0,398.73404,13.08956,65.67771,336,173.0,40.0,0.23121387
monocot-3D-15-1-1.6-0.001-0.9-4-0-1.4-1.5-25-r3-12.rsml,77602.92,1587.0,2153.0,257.27213,10,10751.0,1075.5974,15.40796,0.030595738,164,66766.0,407.60333,13.049996,67.15032,338,174.0,39.0,0.22413793
monocot-3D-15-1-1.6-0.001-0.9-4-0-1.4-1.5-35-r3-12.rsml,96096.55,2026.0,2279.0,261.60522,10,12147.0,1215.2043,16.138676,0.026241155,174,83860.0,482.4397,13.707376,66.30804,358,184.0,40.0,0.2173913
monocot-3D-15-1-1.6-0.001-0.9-4-0-1.4-1.5-5-r3-12.rsml,48596.867,1393.0,2154.0,254.87436,10,11067.0,1107.1935,15.28148,0.02272008,131,37460.0,286.44986,13.014856,60.492672,272,141.0,30.0,0.21276596
monocot-3D-15-1-1.6-0.001-0.9-6-0-0.4-0.5-15-r3-12.rsml,3902.4536,468.0,523.0,264.00818,9,2353.0,261.81433,4.3956637,0.029779986,12,1541.0,128.84373,3.7792108,25.607836,33,21.0,9.0,0.42857143
monocot-3D-15-1-1.6-0.001-0.9-6-0-0.4-0.5-25-r3-12.rsml,4645.499,495.0,524.0,285.56384,9,2474.0,275.38983,4.3812857,0.03286872,14,2160.0,154.78505,3.7294362,21.117496,37,23.0,9.0,0.39130434
