image,tot_root_length,width,depth,direction,n_primary,tot_prim_length,mean_prim_length,mean_prim_diameter,mean_lat_density,n_laterals, tot_lat_length,mean_lat_length,mean_lat_diameter,mean_lat_angle,tree_size,tree_magnitude,tree_altitude,tree_index
dicot-shov-13.357-1-1.383-0.0236-0.766-3.097-0.773-0.137-1.453-13.043-8-r235-8.rsml,97.71648,0.0,38.0,269.4043,1,97.0,97.71648,1.7167416,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0
dicot-shov-13.375-1-1.059-0.01993-0.32-2.329-0.536-0.154-1.522-21.017-9-r436-9.rsml,102.87433,0.0,44.0,267.54965,1,102.0,102.87433,1.938869,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0
dicot-shov-13.417-1-1.592-0.01262-0.49-2.144-0.631-0.901-1.33-5.694-8-r237-8.rsml,1748.4585,157.0,762.0,241.80096,1,821.0,821.4783,14.028011,0.021134583,8,923.0,115.87255,5.238099,60.260136,17,9.0,9.0,1.0
dicot-shov-13.427-1-1.656-0.01613-0.748-5.051-0.388-0.735-1.115-17.026-8-r295-8.rsml,1190.4896,112.0,588.0,247.81055,1,648.0,648.36554,11.160125,0.022397323,4,540.0,135.53102,6.164328,32.23462,9,5.0,5.0,1.0
dicot-shov-13.446-1-1.172-0.02989-0.448-5.698-0.229-0.195-0.992-29.042-8-r216-8.rsml,116.48362,5.0,57.0,279.10733,1,116.0,116.48362,2.355994,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0
dicot-shov-13.611-1-1.248-0.02356-0.824-2.289-0.265-0.56-1.13-20.629-5-r278-5.rsml,236.13206,7.0,176.0,272.1028,1,236.0,236.13206,7.099758,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0
dicot-shov-13.7-1-1.506-0.01964-0.529-2.777-0.348-1.364-1.369-16.038-6-r431-6.rsml,1213.0729,165.0,760.0,264.08057,1,822.0,822.96674,20.226103,0.030494452,3,388.0,130.03537,8.070426,47.709515,7,4.0,4.0,1.0
dicot-shov-13.759-1-1.438-0.00354-0.701-3.342-0.448-0.759-1.294-27.07-9-r334-9.rsml,2694.9353,346.0,748.0,275.224,1,822.0,822.61835,14.133038,0.025446353,10,1867.0,187.23169,6.68045,47.008965,21,11.0,11.0,1.0
dicot-shov-13.805-1-1.353-0.00768-0.367-4.865-0.365-0.781-1.63-17.381-8-r195-8.rsml,1028.1921,130.0,643.0,267.97223,1,704.0,704.7923,9.995431,0.023359671,4,322.0,80.84997,3.2909377,76.24396,9,5.0,5.0,1.0
dicot-shov-13.814-1-1.086-0.00163-0.162-4.535-0.271-1.137-0.949-17.075-7-r289-7.rsml,878.5393,19.0,818.0,270.23428,1,878.0,878.5393,13.665728,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0
