image,tot_root_length,width,depth,direction,n_primary,tot_prim_length,mean_prim_length,mean_prim_diameter,mean_lat_density,n_laterals, tot_lat_length,mean_lat_length,mean_lat_diameter,mean_lat_angle,tree_size,tree_magnitude,tree_altitude,tree_index
dicot-2D-15.102-1-1.095-0.01126-0.292-2.299-0.299-0.966-0.872-12.199-7-r24-7.rsml,1139.7181,59.0,762.0,257.623,1,826.0,826.7716,12.457657,0.055241402,3,311.0,104.31551,3.172662,21.042967,7,4.0,4.0,1.0
dicot-2D-15.268-1-1.601-0.01105-0.885-2.962-0.257-0.944-1.528-24.742-8-r146-8.rsml,6082.6787,741.0,936.0,282.22128,1,1003.0,1003.9371,21.611834,0.030265715,18,5074.0,282.15228,10.7503805,56.80401,37,19.0,19.0,1.0
dicot-2D-15.401-1-1.133-0.01823-0.643-2.422-0.863-0.583-1.678-5.305-7-r165-7.rsml,1122.0471,177.0,410.0,280.49707,1,472.0,472.4409,10.616668,0.03495734,5,649.0,129.92126,4.74419,78.808716,11,6.0,6.0,1.0
dicot-2D-15.402-1-1.65-0.02396-0.132-5.922-0.262-0.496-1.377-19.237-7-r133-7.rsml,413.38583,38.0,351.0,276.17352,1,413.0,413.38583,5.886542,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0
dicot-2D-15.626-1-1.071-0.01021-0.453-2.181-0.116-1.616-1.596-22.345-8-r52-8.rsml,13582.682,730.0,1697.0,278.8725,1,1771.0,1771.6538,24.303432,0.03709477,43,11800.0,274.67502,8.493627,70.453606,87,44.0,44.0,1.0
dicot-2D-15.656-1-1.271-0.00574-0.627-4.858-0.576-1.154-0.942-27.77-8-r431-8.rsml,4783.4653,363.0,1175.0,266.14722,1,1240.0,1240.1575,21.677698,0.01888065,13,3540.0,272.56207,8.932781,30.606976,27,14.0,14.0,1.0
dicot-2D-15.82-1-1.469-0.0084-0.181-2.642-0.28-1.533-1.124-29.978-9-r14-9.rsml,5423.614,314.0,1867.0,278.86102,1,1948.0,1948.8188,19.64355,0.029482715,23,3465.0,151.07803,3.2422361,38.86162,47,24.0,24.0,1.0
dicot-2D-15.823-1-1.459-0.01846-0.33-2.365-0.85-1.382-0.943-7.467-8-r433-8.rsml,4960.631,324.0,1408.0,270.2521,1,1476.0,1476.3782,24.04529,0.02720789,19,3481.0,183.38164,5.4345255,34.27052,39,20.0,20.0,1.0
dicot-2D-15.841-1-1.583-0.00729-0.715-2.544-0.253-0.332-1.163-23.476-6-r197-6.rsml,236.22047,5.0,176.0,268.04352,1,236.0,236.22047,4.315572,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0
dicot-2D-15.866-1-1.394-0.01648-0.562-3.905-0.191-0.547-1.233-11.684-7-r199-7.rsml,584.8475,56.0,411.0,292.7095,1,472.0,472.44098,6.705112,0.0,1,112.0,112.406494,3.5605128,57.64229,3,2.0,2.0,1.0
dicot-2D-15.916-1-1.117-0.00433-0.777-2.693-0.17-1.04-1.294-28.426-8-r48-8.rsml,7854.332,648.0,1041.0,273.15958,1,1122.0,1122.0471,20.404469,0.031439543,23,6726.0,292.70804,9.9753685,49.421387,47,24.0,24.0,1.0
dicot-2D-15.941-1-1.666-0.0182-0.489-4.675-0.261-0.663-1.312-9.705-9-r206-9.rsml,1519.5356,258.0,763.0,257.20172,1,826.0,826.77167,8.559831,0.024147358,4,691.0,173.191,3.735322,47.05002,9,5.0,5.0,1.0
dicot-2D-15.972-1-1.568-0.02496-0.432-3.484-0.424-0.423-1.631-16-7-r212-7.rsml,354.33072,13.0,294.0,269.54785,1,354.0,354.33072,5.5444093,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0
dicot-2D-15.982-1-1.166-0.02407-0.35-4.619-0.337-1.448-1.423-6.891-8-r386-8.rsml,4311.0234,340.0,1527.0,276.69485,1,1594.0,1594.4883,19.266705,0.018330088,13,2714.0,208.96425,5.8972955,45.110634,27,14.0,14.0,1.0
dicot-2D-15.996-1-1.438-0.02774-0.307-3.562-0.734-1.098-1.331-24.554-9-r43-9.rsml,4004.486,297.0,1350.0,294.5426,1,1417.0,1417.3226,16.861404,0.020973014,15,2582.0,172.47755,3.9734857,49.373455,31,16.0,16.0,1.0
dicot-2D-16.04-1-1.169-0.01246-0.448-4.168-0.987-1.352-1.271-16.702-8-r316-8.rsml,4901.575,517.0,1408.0,270.8616,1,1476.0,1476.3779,26.137573,0.01875092,12,3422.0,285.4331,7.520711,50.305664,25,13.0,13.0,1.0
dicot-2D-16.069-1-1.416-0.00116-0.317-5.169-0.737-1.224-1.559-11.478-7-r460-7.rsml,1771.6536,289.0,1042.0,260.948,1,1122.0,1122.0472,15.855571,0.016379697,5,649.0,129.92128,4.437063,65.87193,11,6.0,6.0,1.0
dicot-2D-16.087-1-1.374-0.01981-0.386-4.339-0.345-0.87-1.592-28.607-8-r369-8.rsml,1886.6869,233.0,876.0,313.17313,1,944.0,944.88196,11.56874,0.016725384,6,940.0,156.96747,3.9058983,75.003365,13,7.0,7.0,1.0
dicot-2D-16.108-1-1.561-0.01175-0.184-4.559-0.928-0.355-0.991-23.737-7-r57-7.rsml,295.27554,20.0,235.0,264.40054,1,295.0,295.27554,4.2980504,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0
dicot-2D-16.148-1-1.144-0.02809-0.515-3.02-0.777-1.094-1.339-17.562-8-r348-8.rsml,4665.3545,406.0,1116.0,272.86862,1,1181.0,1181.1023,22.799625,0.028035324,15,3481.0,232.28345,7.1396327,44.42448,31,16.0,16.0,1.0
dicot-2D-16.202-1-1.081-0.02711-0.55-3.769-0.545-0.466-1.413-9.218-6-r175-6.rsml,295.27557,47.0,230.0,282.59888,1,295.0,295.27557,6.3802013,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0
dicot-2D-16.245-1-1.247-0.01551-0.272-4.327-0.988-1.221-1.608-25.727-7-r116-7.rsml,1888.5814,201.0,1044.0,229.83594,1,1122.0,1122.0471,17.379341,0.016771765,6,765.0,127.7557,3.9677029,73.8099,13,7.0,7.0,1.0
dicot-2D-16.275-1-1.48-0.01842-0.837-2.569-0.443-1.188-1.353-17.829-8-r44-8.rsml,10393.7,540.0,1235.0,277.67792,1,1299.0,1299.2126,39.473072,0.032957055,27,9086.0,336.83282,14.135502,49.16621,55,28.0,28.0,1.0
dicot-2D-16.304-1-1.199-0.02159-0.742-3.334-0.398-1.21-0.811-14.928-7-r418-7.rsml,5137.796,278.0,1056.0,274.555,1,1122.0,1122.0472,22.822233,0.027087916,16,4012.0,250.98427,11.07784,23.916687,33,17.0,17.0,1.0
dicot-2D-16.441-1-1.134-0.02596-0.551-4.716-0.622-0.242-1.139-18.626-9-r61-9.rsml,295.2755,21.0,234.0,274.83624,1,295.0,295.2755,3.2483466,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0
dicot-2D-16.518-1-1.665-0.00404-0.164-5.884-0.12-0.152-1.145-13.801-8-r390-8.rsml,112.901215,3.0,53.0,277.40134,1,112.0,112.901215,1.800549,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0
dicot-2D-16.557-1-1.531-0.02248-0.356-5.4-0.479-0.381-1.58-15.128-6-r333-6.rsml,236.22049,5.0,176.0,270.4113,1,236.0,236.22049,4.6342063,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0
dicot-2D-16.565-1-1.146-0.02246-0.746-3.731-0.505-1.004-1.035-5.549-6-r35-6.rsml,2185.0396,155.0,699.0,276.49075,1,767.0,767.7166,15.908938,0.025934577,8,1416.0,177.16534,8.741502,29.07578,17,9.0,9.0,1.0
dicot-2D-16.591-1-1.336-0.00574-0.319-2.671-0.8-1.536-1.636-13.672-5-r406-5.rsml,885.8269,25.0,823.0,271.1811,1,885.0,885.8269,21.707966,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0
dicot-2D-16.597-1-1.589-0.01899-0.811-2.325-0.658-0.573-1.66-22.332-7-r424-7.rsml,1240.1573,222.0,471.0,251.682,1,531.0,531.496,12.393015,0.030346481,5,708.0,141.73228,5.836086,74.75905,11,6.0,6.0,1.0
dicot-2D-16.851-1-1.178-0.03026-0.512-5.397-0.505-1.324-1.065-7.124-6-r37-6.rsml,1594.4882,151.0,943.0,252.35449,1,1003.0,1003.937,18.718336,0.010458488,4,590.0,147.6378,7.775232,41.603104,9,5.0,5.0,1.0
dicot-2D-16.903-1-1.587-0.01977-0.666-2.792-0.67-1.582-0.96-29.738-6-r113-6.rsml,5314.962,292.0,1172.0,276.23047,1,1240.0,1240.1576,34.16815,0.030324737,16,4071.0,254.67516,12.934568,28.650122,33,17.0,17.0,1.0
dicot-2D-17.058-1-1.658-0.01798-0.294-5.86-0.501-0.749-1.549-11.391-10-r232-10.rsml,1757.6907,217.0,1113.0,244.02141,1,1181.0,1181.1023,9.505484,0.009632157,4,574.0,144.1471,2.594314,77.082344,9,5.0,5.0,1.0
dicot-2D-17.136-1-1.208-0.00168-0.474-4.247-0.255-1.25-1.545-15.917-7-r218-7.rsml,2893.701,400.0,1168.0,295.9796,1,1240.0,1240.1576,16.692059,0.019935641,8,1652.0,206.69295,6.740441,75.09534,17,9.0,9.0,1.0
dicot-2D-17.146-1-1.605-0.01373-0.899-2.123-0.553-0.437-0.881-19.52-10-r487-10.rsml,3366.1416,275.0,581.0,252.74551,1,649.0,649.6063,15.446103,0.034895584,14,2714.0,194.03824,6.431869,28.540234,29,15.0,15.0,1.0
dicot-2D-17.246-1-1.122-0.03021-0.308-3.104-0.737-1.234-1.402-22.915-6-r239-6.rsml,1653.5435,110.0,883.0,282.1816,1,944.0,944.88196,17.468801,0.032731958,6,708.0,118.11025,4.375912,49.333195,13,7.0,7.0,1.0
dicot-2D-17.285-1-1.176-0.02533-0.42-5.58-0.93-1.552-1.214-28.443-9-r315-9.rsml,9744.095,492.0,2118.0,268.19165,1,2185.0,2185.0388,29.927763,0.015862927,23,7552.0,328.6546,8.15069,31.72039,47,24.0,24.0,1.0
dicot-2D-17.285-1-1.622-0.01746-0.809-2.965-0.267-0.802-1.142-17.079-6-r92-6.rsml,1771.6534,181.0,529.0,279.5254,1,590.0,590.5511,12.669913,0.028555369,7,1180.0,168.72893,7.53026,34.6442,15,8.0,8.0,1.0
dicot-2D-17.318-1-1.074-0.02037-0.414-3.37-0.651-1.693-1.489-9.101-7-r128-7.rsml,6555.119,400.0,1648.0,286.79572,1,1712.0,1712.5981,29.464226,0.023030007,22,4838.0,220.11455,8.272151,53.157887,45,23.0,23.0,1.0
dicot-2D-17.416-1-1.006-0.02639-0.845-5.643-0.847-0.248-1.063-15.27-9-r347-9.rsml,393.2517,67.0,231.0,285.74863,1,295.0,295.2755,3.8904467,0.0,1,97.0,97.97621,2.400144,53.936584,3,2.0,2.0,1.0
dicot-2D-17.442-1-1.44-0.00809-0.381-3.17-0.4-1.314-1.225-22.274-9-r448-9.rsml,9389.763,486.0,1763.0,263.23557,1,1830.0,1830.7087,21.526773,0.026708731,27,7552.0,279.96506,5.9688787,42.300068,55,28.0,28.0,1.0
dicot-2D-17.446-1-1.546-0.00658-0.335-5.615-0.114-0.259-1.391-11.319-7-r266-7.rsml,236.22046,36.0,173.0,259.43445,1,236.0,236.22046,3.0802228,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0
dicot-2D-17.45-1-1.298-0.01304-0.331-4.143-0.501-0.731-0.824-14.137-10-r62-10.rsml,2641.3474,102.0,1115.0,254.50633,1,1181.0,1181.1022,9.708645,0.018578254,10,1455.0,146.02457,2.8772612,20.789629,21,11.0,11.0,1.0
dicot-2D-17.475-1-1.693-0.02077-0.885-2.479-0.754-1.086-1.381-27.498-7-r54-7.rsml,7795.276,630.0,988.0,269.0149,1,1062.0,1062.9923,38.888744,0.03104868,20,6726.0,336.6142,15.041841,43.034515,41,21.0,21.0,1.0
dicot-2D-17.499-1-1.341-0.02415-0.76-2.974-0.833-0.51-1.675-19.481-9-r235-9.rsml,2421.2598,435.0,648.0,267.93933,1,708.0,708.6615,12.560392,0.025305737,8,1711.0,214.0748,5.802831,65.7058,17,9.0,9.0,1.0
dicot-2D-17.548-1-1.286-0.01003-0.375-3.373-0.312-1.161-0.968-5.555-6-r174-6.rsml,1299.2125,98.0,883.0,271.80566,1,944.0,944.88184,14.547794,0.025101287,3,354.0,118.11023,4.8464255,34.131298,7,4.0,4.0,1.0
dicot-2D-17.56-1-1.194-0.01768-0.474-5.177-0.864-1.002-0.938-12.895-9-r67-9.rsml,4429.1343,363.0,1344.0,264.31467,1,1417.0,1417.323,16.739786,0.016354386,11,3009.0,273.801,5.7699513,32.93668,23,12.0,12.0,1.0
dicot-2D-17.561-1-1.479-0.00291-0.319-4.488-0.185-0.862-1.502-9.946-8-r407-8.rsml,1676.1375,118.0,939.0,209.31812,1,1003.0,1003.93695,10.663984,0.0235814,5,670.0,134.4401,3.1253583,69.41635,11,6.0,6.0,1.0
dicot-2D-17.646-1-1.029-0.0243-0.361-3.814-0.83-0.193-1.102-12.04-9-r164-9.rsml,236.2205,2.0,177.0,267.99347,1,236.0,236.2205,2.334332,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0
dicot-2D-17.693-1-1.645-0.0208-0.451-5.253-0.682-0.38-1.131-25.794-7-r40-7.rsml,354.3307,45.0,290.0,259.5933,1,354.0,354.3307,4.892722,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0
dicot-2D-17.755-1-1.532-0.01188-0.716-2.028-0.233-1.402-1.339-11.899-7-r294-7.rsml,11338.58,658.0,1341.0,265.15567,1,1417.0,1417.3224,30.643494,0.036837228,30,9912.0,330.70856,12.48107,44.849148,61,31.0,31.0,1.0
dicot-2D-17.769-1-1.59-0.01665-0.856-5.527-0.443-1.056-1.561-11.38-5-r428-5.rsml,944.8819,182.0,583.0,238.23183,1,649.0,649.60626,15.641589,0.030637464,2,295.0,147.63783,10.088607,62.462925,5,3.0,3.0,1.0
dicot-2D-17.796-1-1.288-0.02991-0.769-5.731-0.289-0.97-1.63-8.785-5-r388-5.rsml,826.7717,139.0,521.0,277.22452,1,590.0,590.5513,12.450803,0.029546913,2,236.0,118.11023,8.439587,74.89464,5,3.0,3.0,1.0
dicot-2D-17.809-1-1.279-0.00504-0.318-3.85-0.163-0.669-0.856-6.467-7-r51-7.rsml,850.0274,136.0,575.0,296.21494,1,649.0,649.6064,8.099852,0.043982662,2,200.0,100.21052,2.4762886,45.2763,5,3.0,3.0,1.0
dicot-2D-17.817-1-1.521-0.00913-0.614-3.422-0.512-1.071-1.04-11.993-9-r500-9.rsml,8267.717,484.0,1468.0,277.39685,1,1535.0,1535.4333,23.021704,0.021772837,22,6726.0,306.01288,8.614129,32.663742,45,23.0,23.0,1.0
dicot-2D-17.831-1-1.223-0.00733-0.508-4.036-0.746-0.852-1.397-20.618-9-r229-9.rsml,3779.5273,529.0,1109.0,269.5622,1,1181.0,1181.1023,16.011038,0.022884946,12,2596.0,216.53545,5.417037,47.172653,25,13.0,13.0,1.0
dicot-2D-17.845-1-1.111-0.0177-0.592-5.805-0.947-1.032-1.078-10.06-5-r190-5.rsml,708.6614,37.0,530.0,250.53143,1,590.0,590.55115,14.681745,0.0,1,118.0,118.11023,7.093942,37.113033,3,2.0,2.0,1.0
dicot-2D-17.87-1-1.439-0.01829-0.204-5.538-0.423-1.401-0.879-20.918-10-r457-10.rsml,5147.25,203.0,2228.0,276.6893,1,2303.0,2303.1497,17.908932,0.014332791,15,2836.0,189.60669,3.3200557,20.209377,31,16.0,16.0,1.0
dicot-2D-17.894-1-1.668-0.00631-0.725-2.799-0.145-1.413-1.456-8.901-8-r324-8.rsml,11870.077,921.0,1702.0,266.0643,1,1771.0,1771.6538,27.687996,0.02757988,31,10089.0,325.75558,12.827884,57.584793,63,32.0,32.0,1.0
dicot-2D-17.91-1-1.339-0.02633-0.65-3.755-0.263-0.22-1.247-29.065-9-r375-9.rsml,379.85544,23.0,235.0,301.9183,1,295.0,295.27554,2.8910046,0.0,1,84.0,84.5799,1.5905231,61.475365,3,2.0,2.0,1.0
dicot-2D-17.949-1-1.389-0.02688-0.114-5.726-0.367-1.383-1.095-22.431-8-r497-8.rsml,2251.0825,168.0,1642.0,282.4597,1,1712.0,1712.5989,16.652784,0.0147863515,6,535.0,89.74729,1.8809948,34.61349,13,7.0,7.0,1.0
dicot-2D-17.958-1-1.239-0.02212-0.3-5.317-0.352-1.007-1.28-8.158-7-r259-7.rsml,1240.1576,120.0,932.0,224.8316,1,1003.0,1003.93713,12.486271,0.010615848,2,236.0,118.110214,3.4925222,60.197304,5,3.0,3.0,1.0
dicot-2D-17.981-1-1.337-0.02339-0.179-2.085-0.113-0.948-1.293-6.161-7-r416-7.rsml,1221.571,61.0,880.0,253.08481,1,944.0,944.88196,11.408546,0.06091131,3,276.0,92.2297,2.0116196,70.28173,7,4.0,4.0,1.0
dicot-2D-18.005-1-1.395-0.0206-0.557-2.637-0.523-1.337-0.942-22.198-6-r134-6.rsml,4015.748,254.0,1057.0,273.00342,1,1122.0,1122.0474,24.158278,0.03411388,17,2891.0,170.21768,8.579464,28.003435,35,18.0,18.0,1.0
dicot-2D-18.044-1-1.519-0.00798-0.405-4.238-0.385-1.113-1.133-10.833-8-r260-8.rsml,3366.1416,277.0,1278.0,279.7545,1,1358.0,1358.2678,15.747795,0.019977974,11,2006.0,182.53398,5.227061,36.112698,23,12.0,12.0,1.0
dicot-2D-18.048-1-1.588-0.03038-0.617-5.726-0.583-1.402-1.116-26.749-7-r282-7.rsml,5255.9062,357.0,1413.0,276.9951,1,1476.0,1476.3779,25.841148,0.016018547,13,3776.0,290.73294,10.303698,28.80266,27,14.0,14.0,1.0
dicot-2D-18.055-1-1.408-0.01162-0.346-4.783-0.17-1.374-0.932-7.038-9-r366-9.rsml,5669.292,392.0,1937.0,257.61392,1,2007.0,2007.8737,17.97005,0.016595235,15,3658.0,244.09448,5.4213862,32.334557,31,16.0,16.0,1.0
dicot-2D-18.079-1-1.423-0.02388-0.589-2.313-0.113-0.298-1.554-10.734-8-r465-8.rsml,447.2287,14.0,294.0,274.56293,1,354.0,354.33066,3.7543962,0.0,1,92.0,92.898026,2.049628,17.150797,3,2.0,2.0,1.0
dicot-2D-18.125-1-1.597-0.02727-0.1-4.936-0.818-1.301-0.882-20.473-7-r93-7.rsml,1358.2677,105.0,1290.0,265.72662,1,1358.0,1358.2677,15.819106,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0
dicot-2D-18.231-1-1.418-0.00314-0.432-4.915-0.132-0.993-1.362-13.542-9-r263-9.rsml,4488.1895,403.0,1353.0,262.68817,1,1417.0,1417.323,12.843897,0.018551271,14,3068.0,219.34755,4.9123125,56.10282,29,15.0,15.0,1.0
dicot-2D-18.253-1-1.489-0.02513-0.375-3.955-0.253-0.423-0.821-17.708-6-r295-6.rsml,295.27563,15.0,235.0,265.0325,1,295.0,295.27563,5.166561,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0
dicot-2D-18.261-1-1.539-0.00486-0.54-4.776-0.441-1.66-1.691-7.347-6-r10-6.rsml,3425.1968,513.0,1350.0,212.26822,1,1417.0,1417.3228,24.845528,0.017727524,9,2006.0,223.09714,10.347602,71.91343,19,10.0,10.0,1.0
dicot-2D-18.288-1-1.583-0.00808-0.363-4.746-0.213-1.368-0.961-29.415-6-r183-6.rsml,1830.709,157.0,1056.0,278.96002,1,1122.0,1122.0476,17.09737,0.023786116,4,708.0,177.16533,5.7276077,36.890144,9,5.0,5.0,1.0
dicot-2D-18.457-1-1.164-0.02019-0.308-5.175-0.657-0.79-0.836-18.688-10-r55-10.rsml,2515.1533,111.0,1229.0,283.0928,1,1299.0,1299.2126,11.242553,0.01454285,8,1211.0,151.99261,2.8772805,29.078615,17,9.0,9.0,1.0
dicot-2D-18.506-1-1.164-0.02535-0.575-5.805-0.388-0.184-1.423-26.852-6-r13-6.rsml,118.11023,4.0,58.0,264.1183,1,118.0,118.11023,2.173228,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0
dicot-2D-18.561-1-1.103-0.02681-0.65-2.278-0.421-1.315-1.169-18.41-5-r289-5.rsml,1830.7085,176.0,766.0,273.41882,1,826.0,826.7715,20.28698,0.032521218,7,1003.0,143.41957,9.667646,44.27056,15,8.0,8.0,1.0
dicot-2D-18.587-1-1.171-0.0012-0.307-4.016-0.43-0.155-0.827-17.901-8-r89-8.rsml,177.16533,14.0,116.0,265.17267,1,177.0,177.16533,1.865542,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0
dicot-2D-18.61-1-1.238-0.01077-0.342-5.599-0.557-0.244-1.173-16.254-6-r262-6.rsml,177.16536,3.0,118.0,269.90875,1,177.0,177.16536,2.9364626,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0
dicot-2D-18.645-1-1.094-0.01743-0.616-5.06-0.626-0.543-1.245-11.127-7-r490-7.rsml,649.60626,59.0,468.0,302.35852,1,531.0,531.49603,7.146228,0.0,1,118.0,118.11023,3.8730361,45.122524,3,2.0,2.0,1.0
dicot-2D-18.662-1-1.54-0.02896-0.632-5.023-0.35-0.401-1.232-18.713-7-r273-7.rsml,413.3858,32.0,352.0,264.7949,1,413.0,413.3858,4.9218407,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0
dicot-2D-18.757-1-1.422-0.0254-0.565-2.61-0.644-0.554-1.219-15.626-6-r148-6.rsml,826.7717,78.0,409.0,264.41608,1,472.0,472.44092,8.722571,0.048659004,3,354.0,118.11027,3.6448343,26.252617,7,4.0,4.0,1.0
dicot-2D-18.782-1-1.667-0.01789-0.514-3.114-0.684-0.959-1.595-8.403-7-r346-7.rsml,2657.48,434.0,934.0,282.23596,1,1003.0,1003.9367,15.929752,0.021751236,8,1652.0,206.69295,5.8102083,69.92051,17,9.0,9.0,1.0
dicot-2D-18.789-1-1.447-0.00126-0.491-3.048-0.97-0.709-1.506-24.824-8-r249-8.rsml,2539.3699,277.0,822.0,283.36682,1,885.0,885.8267,14.297819,0.027777778,10,1652.0,165.35432,4.42961,68.843315,21,11.0,11.0,1.0
dicot-2D-18.877-1-1.446-0.00166-0.829-5.355-0.568-0.756-1.449-17.59-9-r401-9.rsml,4960.63,727.0,1055.0,256.81754,1,1122.0,1122.0474,17.120975,0.01712833,13,3835.0,295.27557,8.410607,61.130817,27,14.0,14.0,1.0
dicot-2D-18.917-1-1.663-0.02725-0.516-5.708-0.92-1.541-0.894-29.347-7-r330-7.rsml,5610.237,271.0,1588.0,275.5512,1,1653.0,1653.5435,30.412937,0.015973981,14,3953.0,282.62094,9.533925,21.673878,29,15.0,15.0,1.0
dicot-2D-18.929-1-1.362-0.00712-0.284-2.657-0.121-0.75-0.891-15.68-6-r16-6.rsml,649.6064,116.0,574.0,259.86377,1,649.0,649.6064,9.065076,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0
dicot-2D-18.933-1-1.023-0.02771-0.175-2.138-0.87-0.732-0.804-11.394-8-r186-8.rsml,1201.9148,40.0,883.0,274.0528,1,944.0,944.88196,9.805713,0.02970065,3,256.0,85.67759,1.5844916,24.334333,7,4.0,4.0,1.0
dicot-2D-18.946-1-1.543-0.01147-0.736-3.628-0.921-1.477-1.522-25.933-7-r221-7.rsml,10098.424,764.0,1522.0,272.43988,1,1594.0,1594.4882,47.771694,0.024448292,22,8496.0,386.54266,15.551166,54.6613,45,23.0,23.0,1.0
dicot-2D-19.092-1-1.669-0.03052-0.299-4.108-0.874-0.67-1.045-25.531-7-r271-7.rsml,808.2821,68.0,643.0,250.68105,1,708.0,708.66144,9.165023,0.0,1,99.0,99.62065,2.290097,35.521736,3,2.0,2.0,1.0
dicot-2D-19.23-1-1.508-0.02442-0.849-2.917-0.157-1.133-1.027-18.51-10-r84-10.rsml,23976.379,552.0,1938.0,266.23334,1,2007.0,2007.8738,41.055935,0.029025258,41,21950.0,535.8172,14.740023,28.116812,83,42.0,42.0,1.0
dicot-2D-19.288-1-1.246-0.02748-0.892-5.54-0.825-0.955-1.42-21.693-6-r142-6.rsml,1771.6534,254.0,765.0,264.46274,1,826.0,826.7717,18.47001,0.015282792,5,944.0,188.97635,9.610689,55.626762,11,6.0,6.0,1.0
dicot-2D-19.469-1-1.189-0.02844-0.171-4.283-0.527-1.406-1.428-29.322-7-r126-7.rsml,2142.8994,140.0,1528.0,280.82318,1,1594.0,1594.4883,17.67453,0.024710096,5,546.0,109.682205,2.7678719,60.91796,11,6.0,6.0,1.0
dicot-2D-19.563-1-1.203-0.01886-0.802-4.667-0.49-1.346-1.695-25.717-6-r208-6.rsml,4370.078,610.0,1117.0,268.55032,1,1181.0,1181.1023,26.41065,0.020157292,10,3186.0,318.89764,12.909714,60.51997,21,11.0,11.0,1.0
dicot-2D-19.765-1-1.672-0.00355-0.46-4.738-0.807-0.689-0.989-10.74-8-r131-8.rsml,2007.8741,194.0,883.0,270.9383,1,944.0,944.8819,10.99802,0.017869702,7,1062.0,151.85603,3.8376544,37.080433,15,8.0,8.0,1.0
dicot-2D-19.838-1-1.34-0.01622-0.185-5.055-0.127-0.283-1.346-17.52-8-r483-8.rsml,354.33078,18.0,293.0,275.32434,1,354.0,354.33078,3.3611374,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0
dicot-2D-19.857-1-1.483-0.02832-0.815-3.799-0.208-1.63-1.541-13.217-9-r408-9.rsml,31062.988,808.0,2528.0,278.78165,1,2598.0,2598.4253,54.610928,0.022830136,42,28447.0,677.7277,19.139202,52.27965,85,43.0,43.0,1.0
dicot-2D-19.886-1-1.313-0.01298-0.637-5.584-0.849-1.318-1.467-10.456-7-r304-7.rsml,5374.0166,630.0,1397.0,259.70834,1,1476.0,1476.378,25.932722,0.0164259,13,3894.0,299.8183,10.99579,54.485985,27,14.0,14.0,1.0
dicot-2D-19.887-1-1.636-0.01372-0.366-2.002-0.588-1.08-1.635-20.276-8-r261-8.rsml,6909.4507,439.0,1409.0,246.32578,1,1476.0,1476.3779,20.348635,0.04229104,29,5428.0,187.34732,4.768435,76.3562,59,30.0,30.0,1.0
dicot-2D-19.898-1-1.625-0.012-0.263-2.247-0.309-1.522-1.276-11.439-8-r285-8.rsml,9744.096,395.0,2055.0,263.49634,1,2125.0,2125.9846,22.203476,0.035795875,38,7611.0,200.47665,4.621054,46.9754,77,39.0,39.0,1.0
dicot-2D-19.977-1-1.469-0.02401-0.336-2.699-0.37-0.586-1.53-27.473-7-r372-7.rsml,954.00934,79.0,587.0,281.29263,1,649.0,649.60626,7.7410407,0.047054455,3,304.0,101.46769,2.301122,72.7329,7,4.0,4.0,1.0
dicot-2D-20.021-1-1.578-0.02154-0.225-3.576-0.919-1.047-1.489-23.53-5-r34-5.rsml,708.6613,100.0,640.0,261.44073,1,708.0,708.6613,13.358641,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0
dicot-2D-20.08-1-1.567-0.0198-0.44-2.803-0.602-0.93-1.685-12.912-6-r429-6.rsml,1653.5435,251.0,758.0,258.22318,1,826.0,826.7717,14.126127,0.03775716,5,826.0,165.35434,4.6925917,65.798134,11,6.0,6.0,1.0
dicot-2D-20.114-1-1.102-0.00812-0.454-3.331-0.146-1.189-1.694-27.157-6-r160-6.rsml,2362.2046,310.0,997.0,240.0052,1,1062.0,1062.992,15.361847,0.016174959,7,1298.0,185.60179,6.1601615,75.58762,15,8.0,8.0,1.0
