image,diam_max,diam_mean,diam_mode,length,area,width,depth,width_depth_ratio,com_x,com_y,ellips_025,ellips_050,ellips_075,ellips_100,rect_020,rect_040,rect_060,rect_080,directionality,tip_count,cross_hori_0_mean,cross_hori_0_max,cross_hori_1_mean,cross_hori_1_max,cross_hori_2_mean,cross_hori_2_max,cross_hori_3_mean,cross_hori_3_max,cross_vert_mean,cross_vert_max,coord_x0,coord_x1,coord_x2,coord_x3,coord_x4,coord_x5,coord_x6,coord_x7,coord_x8,coord_x9,coord_x10,coord_x11,coord_x12,coord_x13,coord_x14,coord_x15,coord_x16,coord_x17,coord_x18,coord_x19,diff_x0,diff_x1,diff_x2,diff_x3,diff_x4,diff_x5,diff_x6,diff_x7,diff_x8,diff_x9,cumul_x0,cumul_x1,cumul_x2,cumul_x3,cumul_x4,cumul_x5,cumul_x6,cumul_x7,cumul_x8,cumul_x9
/Users/guillaumelobet/Desktop/Work/archisimple/outputs/monocot/2D/images/monocot-2D-10.038-1-1.319-0.02196-0.462-4.887-0-1.15-1.235-5.217-8-r162-8.rsml.jpg,15.24,3.2553208,0.84666663,481834.6,28867.945,334.43332,657.0133,0.5090206,0.51386124,0.4062864,0.16620718,0.21753284,0.22433716,0.23117082,0.22313468,0.19993548,0.020295637,0.0,6.9508333,8.0,39155.67,39500.0,39003.094,39200.0,39284.535,39300.0,39381.44,39400.0,77011.11,77600.0,0.08101266,0.0,0.17468354,0.13417721,0.101265825,0.07594936,0.060759492,0.055696204,0.04050633,0.032911394,0.06835443,0.07341772,0.09113924,0.9012658,1.0,0.90886074,0.81265825,0.69367087,0.5265823,0.4101266,0.32911393,0.5265823,0.51898736,0.67848104,0.80759495,0.9240506,0.8405063,0.035443038,0.032911394,0.035443038,0.32911393,0.8556962,1.3746836,2.0531647,2.8607597,3.7848103,4.6253166,4.6607594,4.6936707,4.7291136
/Users/guillaumelobet/Desktop/Work/archisimple/outputs/monocot/2D/images/monocot-2D-10.049-1-1.256-0.02346-0.266-5.989-0-1.31-0.851-8.201-9-r253-9.rsml.jpg,16.086666,3.8134215,0.84666663,519404.6,45173.9,266.69998,909.31995,0.2932961,0.50165427,0.4343127,0.14626558,0.24233904,0.2845469,0.22451504,0.17261738,0.19353388,0.15355636,0.06113766,2.3521998,9.0,31227.611,31500.0,31015.672,31200.0,31228.357,31300.0,31362.688,31400.0,106460.76,107400.0,0.32380953,0.13333334,0.04761905,0.00952381,0.00952381,0.028571429,0.025396826,0.05079365,0.44444445,0.46666667,0.51428574,0.4920635,0.51428574,0.4952381,0.5746032,0.52380955,0.9968254,0.92698413,0.74920636,0.6,0.2761905,0.61587304,0.8793651,0.9873016,0.51428574,0.5460318,0.46984127,0.46349207,0.04761905,0.04761905,0.2761905,0.8920635,1.7714286,2.7587302,3.273016,3.8190477,4.288889,4.752381,4.7999997,4.8476186
/Users/guillaumelobet/Desktop/Work/archisimple/outputs/monocot/2D/images/monocot-2D-10.088-1-1.283-0.01924-0.779-4.758-0-0.363-1.076-24.542-6-r204-6.rsml.jpg,2.54,1.0009482,0.84666663,72542.4,731.51996,74.50667,101.6,0.73333335,0.77694917,0.8357832,0.16319445,0.25,0.21875,0.21643518,0.22569445,0.18287037,0.11689815,0.06828704,22.024832,3.0,8800.0,8800.0,8740.0,8800.0,8626.667,8700.0,8700.0,8700.0,11888.637,12000.0,0.125,0.19318181,0.17045455,0.13636364,0.11363637,0.09090909,0.06818182,0.03409091,0.011363637,0.0,0.045454547,0.06818182,0.09090909,0.9886364,0.90909094,0.78409094,0.67045456,0.53409094,0.4090909,0.7386364,0.6136364,0.2159091,0.36363637,0.53409094,0.67045456,0.8181818,0.92045456,0.056818184,0.056818184,0.045454547,0.6136364,0.8295455,1.1931819,1.7272727,2.3977273,3.215909,4.1363635,4.1931815,4.2499995,4.295454
/Users/guillaumelobet/Desktop/Work/archisimple/outputs/monocot/2D/images/monocot-2D-10.127-1-1.258-0.00995-0.165-4.084-0-0.9-0.872-23.31-9-r472-9.rsml.jpg,10.16,2.5797875,0.84666663,450358.9,20422.445,312.41998,607.06,0.5146443,0.6831666,0.4252031,0.15546618,0.23062891,0.298578,0.26839682,0.31002033,0.12847726,0.060776915,0.06036234,6.488614,6.0,36605.555,36900.0,36522.223,36600.0,36726.668,36800.0,36800.0,36800.0,71269.19,71700.0,0.5555556,0.45799458,0.30081302,0.17886178,0.07317073,0.7100271,0.72628725,0.72357726,0.7181572,0.699187,0.7289973,0.74525744,0.97289973,0.99458,0.9891599,0.9810298,0.94579947,0.902439,0.8292683,0.79403794,0.23848239,0.37127373,0.60162604,0.7669377,0.9078591,0.27913278,0.2682927,0.24932249,0.02710027,0.029810298,0.23848239,0.6097561,1.2113822,1.9783199,2.886179,3.1653118,3.4336045,3.682927,3.7100272,3.7398374
/Users/guillaumelobet/Desktop/Work/archisimple/outputs/monocot/2D/images/monocot-2D-10.163-1-1.258-0.03096-0.899-2.265-0-1.497-1.526-19.175-8-r404-8.rsml.jpg,24.553333,6.1085997,3.3866665,813733.9,152897.83,476.6733,911.0133,0.5232342,0.58297443,0.4061698,0.12711254,0.3298835,0.37291515,0.15430151,0.19038917,0.22628857,0.15986112,0.07131703,20.523586,21.0,55622.223,56300.0,55060.0,55600.0,55522.223,56100.0,56174.816,56200.0,106245.04,107600.0,0.47957373,0.33570158,0.19182949,0.103019536,0.008880994,0.014209592,0.36056837,0.5168739,0.53108346,0.5381883,0.56838363,0.5612789,0.57726467,0.89698046,0.93072826,0.9928952,0.92895204,0.89165187,0.92007107,0.67673177,0.19715808,0.5843694,0.69982237,0.8259325,0.9840142,0.9165186,0.53641206,0.060390763,0.030195381,0.030195381,0.19715808,0.7815275,1.48135,2.3072824,3.2912967,4.207815,4.7442274,4.8046184,4.8348136,4.865009
/Users/guillaumelobet/Desktop/Work/archisimple/outputs/monocot/2D/images/monocot-2D-10.228-1-1.259-0.00226-0.496-3.172-0-1.568-1.666-22.135-10-r388-10.rsml.jpg,20.495684,3.687768,0.8911167,1340952.4,157928.16,691.50653,1256.4745,0.5503546,0.45962584,0.32972533,0.16099308,0.32424885,0.28571025,0.15050924,0.28997037,0.2258485,0.10748483,0.051967837,54.430458,45.0,75837.5,77600.0,75911.93,77300.0,77118.75,77300.0,77467.62,77500.0,139194.08,141000.0,0.31056702,0.068298966,0.087628864,0.08891752,0.083762884,0.31056702,0.28608248,0.30025774,0.30283505,0.2951031,0.31829897,0.32474226,0.9935567,0.9368557,0.89561856,0.81958765,0.757732,0.98582476,0.8595361,0.6340206,0.3234536,0.7912371,0.89819586,0.6688144,0.73582476,0.58505154,0.65077317,0.693299,0.021907216,0.023195876,0.3234536,1.1146908,2.0128865,2.681701,3.4175258,4.0025773,4.6533504,5.346649,5.3685565,5.3917522
/Users/guillaumelobet/Desktop/Work/archisimple/outputs/monocot/2D/images/monocot-2D-10.299-1-1.591-0.02542-0.227-5.541-0-0.631-0.827-16.423-9-r153-9.rsml.jpg,5.9266667,1.7170863,0.84666663,427116.22,9334.5,419.09998,392.85333,1.0668104,0.51472396,0.43513614,0.17750567,0.21487528,0.289161,0.28117913,0.33378685,0.11873016,0.06394558,0.06494331,21.709826,4.0,49182.758,49500.0,49106.9,49200.0,49263.793,49300.0,49363.793,49400.0,46147.984,46400.0,0.33737373,0.32323232,0.21010101,0.11111111,0.026262626,0.15757576,0.12727273,0.69292927,0.7292929,0.75757575,0.7717172,0.74545455,0.7090909,0.67474747,0.6363636,0.6060606,0.95757574,0.8707071,0.76363635,0.7656566,0.42828283,0.44040403,0.6606061,0.84646463,0.579798,0.47878787,0.54747474,0.016161617,0.016161617,0.014141414,0.42828283,0.86868685,1.529293,2.3757577,2.9555557,3.4343436,3.9818182,3.9979799,4.0141416,4.028283
/Users/guillaumelobet/Desktop/Work/archisimple/outputs/monocot/2D/images/monocot-2D-10.355-1-1.452-0.02282-0.556-5.71-0-1.579-1.213-10.415-7-r428-7.rsml.jpg,18.626667,4.203322,0.84666663,511937.0,44536.36,303.95334,806.8733,0.37670514,0.6007589,0.39931995,0.1612106,0.2761112,0.24082735,0.2718528,0.29707995,0.1838143,0.014067906,0.0,6.7057967,8.0,35562.184,35900.0,35433.613,35600.0,35685.715,35800.0,35800.0,35800.0,94521.664,95300.0,0.4317549,0.28133705,0.13091922,0.06685237,0.06128134,0.0362117,0.0027855153,0.81894153,0.7827298,0.73537606,0.7855153,0.8356546,0.8690808,0.8662953,0.81615597,0.913649,0.7715877,0.729805,0.7270195,0.6713092,0.23955432,0.44568247,0.5988858,0.7047354,0.8523677,0.7799443,0.8635098,0.050139274,0.05292479,0.050139274,0.23955432,0.6852368,1.2841226,1.988858,2.8412256,3.62117,4.4846797,4.534819,4.5877438,4.637883
/Users/guillaumelobet/Desktop/Work/archisimple/outputs/monocot/2D/images/monocot-2D-10.413-1-1.06-0.01307-0.427-3.214-0-0.497-1.413-26.985-5-r379-5.rsml.jpg,3.3866665,1.2517993,0.84666663,82956.4,1286.0867,71.96667,153.24666,0.46961325,0.8801727,0.6722673,0.09084924,0.12903225,0.32718894,0.281106,0.20605661,0.11191574,0.061882816,0.06649111,14.513846,3.0,8500.0,8500.0,8421.739,8500.0,8400.0,8400.0,8495.652,8500.0,18002.326,18100.0,0.3529412,0.67058825,0.42352942,0.23529412,0.05882353,0.92941177,0.92941177,0.90588236,0.87058824,0.85882354,0.91764706,0.9411765,0.9647059,1.0,0.9882353,0.9764706,0.9764706,0.9764706,0.9882353,0.9764706,0.62352943,0.31764707,0.5529412,0.7411765,0.91764706,0.05882353,0.07058824,0.05882353,0.07058824,0.05882353,0.62352943,0.94117653,1.4941177,2.2352943,3.1529415,3.211765,3.2823534,3.341177,3.4117653,3.470589
/Users/guillaumelobet/Desktop/Work/archisimple/outputs/monocot/2D/images/monocot-2D-10.474-1-1.585-0.02674-0.435-3.278-0-1.587-1.564-19.286-9-r255-9.rsml.jpg,19.473333,3.7116387,0.84666663,1159293.2,109811.82,591.82,1161.6266,0.50947523,0.5294794,0.3335073,0.16701747,0.2520374,0.3393087,0.19507475,0.3150063,0.15576065,0.10485046,0.059422202,20.551544,33.0,68508.14,69900.0,68912.79,69500.0,69558.72,69700.0,69788.375,69800.0,135805.72,137200.0,0.3118741,0.13447782,0.07153076,0.048640914,0.008583691,0.3576538,0.36337626,0.35622317,0.33762518,0.33762518,0.36337626,0.36337626,0.38340485,0.732475,0.81545067,0.81402004,0.8898426,0.76537913,0.85979974,0.58082974,0.26895565,0.7253219,0.6938484,0.8412017,0.8054363,0.45779684,0.36909872,0.027181689,0.025751073,0.025751073,0.26895565,0.99427754,1.6881258,2.5293276,3.334764,3.7925608,4.1616597,4.1888413,4.2145925,4.2403436
/Users/guillaumelobet/Desktop/Work/archisimple/outputs/monocot/2D/images/monocot-2D-10.524-1-1.197-0.03072-0.231-2.085-0-1.015-0.998-26.334-9-r226-9.rsml.jpg,11.006666,2.937062,0.84666663,528187.9,30359.773,331.8933,702.73334,0.47228914,0.58505666,0.41236988,0.17443806,0.27145964,0.32059792,0.19705506,0.31359807,0.14300853,0.053544536,0.0545485,6.3157597,9.0,38855.77,39200.0,38757.69,38800.0,38925.0,39100.0,39100.0,39100.0,82353.06,83000.0,0.38520408,0.2857143,0.17602041,0.12755102,0.06887755,0.017857144,0.5994898,0.54846936,0.5255102,0.50510204,0.53316325,0.5535714,0.9846939,0.93877554,0.89540815,0.8367347,0.8010204,0.7627551,0.6785714,0.61989796,0.23469388,0.39285713,0.5867347,0.67346936,0.76785713,0.877551,0.3392857,0.4362245,0.028061224,0.028061224,0.23469388,0.627551,1.2142857,1.8877552,2.6556122,3.5331633,3.872449,4.3086734,4.336735,4.364796
/Users/guillaumelobet/Desktop/Work/archisimple/outputs/monocot/2D/images/monocot-2D-10.695-1-1.251-0.02063-0.61-2.603-0-0.607-1.311-12.038-8-r40-8.rsml.jpg,6.773333,1.6949819,0.84666663,263428.47,8479.366,261.62,354.75333,0.73747015,0.60196936,0.465953,0.25391912,0.2596106,0.23075387,0.23694459,0.3244134,0.17324014,0.11932102,0.06190714,9.507794,5.0,30644.23,30900.0,30419.23,30600.0,30625.0,30700.0,30725.0,30800.0,41456.773,41900.0,0.38511327,0.3883495,0.26213592,0.16504854,0.08737864,0.012944984,0.5145631,0.5048544,0.48867315,0.46925566,0.49514562,0.51132685,0.8640777,0.828479,0.79611653,0.7508091,0.69902915,0.94174755,0.79288024,0.79611653,0.41100323,0.40453073,0.6796116,0.5339806,0.6634304,0.78317153,0.31391585,0.3592233,0.022653721,0.025889968,0.41100323,0.815534,1.4951456,2.0291262,2.6925566,3.475728,3.7896438,4.148867,4.1715207,4.1974106
/Users/guillaumelobet/Desktop/Work/archisimple/outputs/monocot/2D/images/monocot-2D-10.717-1-1.607-0.01248-0.794-5.657-0-1.16-0.971-22.73-9-r181-9.rsml.jpg,13.546666,3.0439768,3.3866665,901700.0,73737.89,561.33997,845.81995,0.6636637,0.42087,0.366597,0.17340283,0.29908603,0.3242548,0.16124329,0.2751573,0.22279888,0.1359482,0.045480642,14.8734455,18.0,65521.6,66300.0,65227.2,65600.0,65823.2,66100.0,66162.4,66200.0,98989.16,99900.0,0.26847664,0.15837105,0.102564104,0.08295626,0.04223228,0.13725491,0.122171946,0.14781298,0.22322775,0.2081448,0.22926094,0.2428356,0.2503771,0.2428356,0.98190045,0.91251886,0.8250377,0.88838613,0.6953243,0.60784316,0.33936653,0.5369533,0.78582203,0.74208146,0.8702866,0.84464556,0.12066365,0.102564104,0.019607844,0.02111614,0.33936653,0.87631977,1.6621418,2.4042232,3.27451,4.1191554,4.239819,4.3423834,4.3619914,4.3831077
/Users/guillaumelobet/Desktop/Work/archisimple/outputs/monocot/2D/images/monocot-2D-10.787-1-1.694-0.00131-0.222-5.792-0-0.364-1.088-22.6-6-r54-6.rsml.jpg,3.3866665,1.1562829,0.84666663,70002.4,950.80664,34.713333,149.86,0.23163842,1.4927676,0.71593696,0.0,0.24220838,0.31255564,0.25823686,0.08548531,0.13268033,0.13357079,0.10685664,0.05318575,3.0,4100.0,4100.0,4100.0,4100.0,4100.0,4100.0,4100.0,4100.0,17700.0,17700.0,0.024390243,0.048780486,0.024390243,0.024390243,0.024390243,0.024390243,0.5121951,0.6585366,0.7804878,0.902439,1.0,0.902439,0.7804878,0.63414633,0.5609756,0.46341464,0.3902439,0.31707317,0.24390244,0.34146342,0.31707317,0.19512194,0.29268292,0.36585367,0.4390244,0.5365854,0.12195122,0.12195122,0.12195122,0.09756097,0.31707317,0.5121951,0.804878,1.1707317,1.609756,2.1463413,2.2682924,2.3902435,2.5121946,2.6097555
/Users/guillaumelobet/Desktop/Work/archisimple/outputs/monocot/2D/images/monocot-2D-10.822-1-1.019-0.01556-0.126-2.075-0-1.143-1.48-13.138-6-r165-6.rsml.jpg,12.7,3.1187706,0.84666663,252558.97,13278.273,199.81332,458.8933,0.43542436,0.74889266,0.48543882,0.09264809,0.2620672,0.37320665,0.1913537,0.23656188,0.20206593,0.1020213,0.09188293,6.649097,4.0,23452.941,23600.0,23332.354,23400.0,23400.0,23400.0,23489.705,23500.0,53781.355,54200.0,0.6737288,0.6440678,0.55508476,0.43644068,0.30508474,0.16525424,0.025423728,0.7754237,0.7711864,0.7711864,0.8262712,0.8262712,0.8305085,0.85169494,0.8601695,1.0,0.9661017,0.9194915,0.88559324,0.86864406,0.19491525,0.24152543,0.3644068,0.529661,0.69491524,0.69491524,0.8262712,0.055084746,0.055084746,0.055084746,0.19491525,0.43644068,0.8008475,1.3305085,2.0254238,2.720339,3.5466104,3.601695,3.6567798,3.7118645
/Users/guillaumelobet/Desktop/Work/archisimple/outputs/monocot/2D/images/monocot-2D-10.829-1-1.146-0.00777-0.813-4.281-0-1.257-1.12-16.671-7-r397-7.rsml.jpg,11.853333,3.0612276,3.3866665,547940.6,45366.938,409.78665,659.55334,0.6213094,0.5556554,0.39944592,0.15062614,0.28202975,0.32532707,0.19405408,0.2281134,0.19942892,0.13851409,0.05749958,16.331932,14.0,47913.402,48400.0,47607.215,47900.0,47959.793,48300.0,48300.0,48300.0,77137.6,77900.0,0.33677685,0.22727273,0.059917357,0.10950413,0.030991735,0.0785124,0.36363637,0.4235537,0.42768595,0.43801653,0.46694216,0.45661157,0.45247933,0.91735536,0.90082645,0.86157024,0.9876033,0.96487606,0.92975205,0.6446281,0.30785123,0.70247936,0.90495867,0.8780992,0.8305785,0.822314,0.553719,0.02892562,0.02892562,0.02892562,0.30785123,1.0103306,1.9152892,2.7933884,3.623967,4.446281,5.0,5.0289254,5.057851,5.0867763
