image,tot_root_length,width,depth,direction,n_primary,tot_prim_length,mean_prim_length,mean_prim_diameter,mean_lat_density,n_laterals, tot_lat_length,mean_lat_length,mean_lat_diameter,mean_lat_angle,tree_size,tree_magnitude,tree_altitude,tree_index
dicot-3D-11.146-1-1.589-0.02126-0.331-2.322-0.705-0.203-1.629-14.503-8-r247-8.rsml,108.54404,4.0,49.0,267.05612,1,108.0,108.54404,2.601308,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0
dicot-3D-11.165-1-1.601-0.02436-0.886-2.81-0.151-0.702-1.066-20.772-7-r466-7.rsml,855.1701,49.0,352.0,241.81902,1,411.0,411.75098,10.189088,0.03024345,4,441.0,110.854774,7.1318707,31.954348,9,5.0,5.0,1.0
dicot-3D-11.237-1-1.452-0.01389-0.1-2.707-0.263-1.653-0.833-12.036-7-r372-7.rsml,1060.7694,32.0,1000.0,268.10028,1,1060.0,1060.7694,19.749458,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0
dicot-3D-11.298-1-1.425-0.02552-0.892-2.475-0.408-0.779-0.866-20.758-9-r233-9.rsml,3572.327,300.0,642.0,271.81613,1,707.0,707.07715,21.099977,0.034316838,12,2859.0,238.77081,10.136676,28.905947,25,13.0,13.0,1.0
dicot-3D-11.332-1-1-0.00811-0.117-2.11-0.214-1.219-1.349-14.326-9-r438-9.rsml,1117.3265,51.0,1055.0,272.0226,1,1117.0,1117.3265,14.673927,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0
dicot-3D-11.353-1-1.32-0.02694-0.628-3.328-0.417-1.006-1.333-17.567-6-r396-6.rsml,840.5063,90.0,468.0,255.19524,1,529.0,529.6412,14.442736,0.038207397,3,310.0,103.62171,7.2792325,57.773853,7,4.0,4.0,1.0
dicot-3D-11.378-1-1.363-0.0201-0.319-4.038-0.827-0.338-1.621-21.37-7-r382-7.rsml,177.09541,4.0,118.0,265.67953,1,177.0,177.09541,4.1252723,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0
dicot-3D-11.416-1-1.227-0.00207-0.647-5.206-0.269-0.436-1.615-17.302-8-r82-8.rsml,294.682,25.0,234.0,264.04276,1,294.0,294.682,5.5209394,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0
dicot-3D-11.493-1-1.296-0.02075-0.322-4.605-0.311-0.748-0.992-8.971-8-r117-8.rsml,663.36035,97.0,518.0,239.26817,1,588.0,588.3732,9.186684,0.0,1,74.0,74.98711,2.820203,42.62967,3,2.0,2.0,1.0
dicot-3D-11.547-1-1.408-0.02953-0.548-2.127-0.663-1.057-1.551-13.963-6-r185-6.rsml,840.7383,101.0,471.0,287.57373,1,530.0,530.4103,17.892305,0.029914336,3,309.0,103.442665,6.723545,71.71691,7,4.0,4.0,1.0
dicot-3D-11.646-1-1.514-0.0034-0.102-2.131-0.927-1.453-1.101-8.149-6-r94-6.rsml,765.02496,79.0,696.0,263.5971,1,765.0,765.02496,17.783722,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0
dicot-3D-11.68-1-1.271-0.02978-0.401-3.854-0.487-0.153-1.475-26.613-8-r374-8.rsml,97.156845,1.0,38.0,267.9581,1,97.0,97.156845,1.807087,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0
dicot-3D-11.701-1-1.681-0.02812-0.678-5.444-0.942-0.615-1.286-10.582-8-r266-8.rsml,472.1415,8.0,412.0,269.89252,1,472.0,472.1415,10.370514,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0
dicot-3D-11.702-1-1.049-0.0142-0.278-3.182-0.227-1.57-1.206-29.027-10-r78-10.rsml,4163.9346,287.0,1643.0,268.60147,1,1706.0,1706.3085,20.479801,0.022728734,17,2449.0,144.56627,4.9992695,39.38169,35,18.0,18.0,1.0
dicot-3D-11.75-1-1.304-0.02714-0.803-4.119-0.137-0.909-0.949-13.585-7-r29-7.rsml,1261.7432,125.0,526.0,278.01385,1,588.0,588.15186,12.308201,0.027597945,4,671.0,168.39783,8.393459,25.422585,9,5.0,5.0,1.0
dicot-3D-11.76-1-1.539-0.00376-0.23-5.739-0.156-1.179-0.979-8.011-6-r495-6.rsml,586.0136,23.0,525.0,268.21304,1,586.0,586.0136,14.0356455,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0
dicot-3D-11.95-1-1.628-0.01598-0.747-3.269-0.874-0.707-1.595-22.691-8-r327-8.rsml,1108.6252,200.0,466.0,278.3151,1,528.0,528.95337,15.007695,0.031238694,6,577.0,96.612,7.189827,66.62423,13,7.0,7.0,1.0
dicot-3D-11.971-1-1.416-0.02102-0.781-4.583-0.491-1.326-0.899-5.574-8-r366-8.rsml,3592.3018,311.0,990.0,268.10388,1,1056.0,1056.6348,24.01712,0.016956965,10,2531.0,253.5667,13.08618,25.797796,21,11.0,11.0,1.0
dicot-3D-11.986-1-1.24-0.01997-0.217-3.248-0.813-1.272-1.476-17.707-7-r143-7.rsml,1201.1488,87.0,819.0,270.7076,1,881.0,881.83026,16.830235,0.03523855,4,317.0,79.82962,3.1727686,70.31867,9,5.0,5.0,1.0
dicot-3D-12.005-1-1.617-0.0179-0.149-3.375-0.982-0.422-0.926-9.721-8-r367-8.rsml,294.4249,32.0,233.0,261.64258,1,294.0,294.4249,5.109148,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0
dicot-3D-12.05-1-1.325-0.01069-0.766-3.53-0.578-1.251-0.948-14.974-9-r129-9.rsml,5331.616,323.0,1114.0,276.89386,1,1178.0,1178.5491,33.05766,0.022675198,17,4144.0,244.29808,13.251605,27.20841,35,18.0,18.0,1.0
dicot-3D-12.08-1-1.634-0.02396-0.414-5.31-0.411-1.336-1.286-10.663-9-r315-9.rsml,2445.252,190.0,1232.0,259.57944,1,1293.0,1293.0563,17.898336,0.014472612,9,1148.0,128.02173,6.2782125,42.929855,19,10.0,10.0,1.0
dicot-3D-12.152-1-1.412-0.017-0.542-3.547-0.354-1.565-1.459-11.234-5-r348-5.rsml,648.15186,10.0,588.0,269.48157,1,648.0,648.15186,20.785383,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0
dicot-3D-12.218-1-1.461-0.00695-0.615-4.084-0.943-0.549-1.386-15.095-9-r456-9.rsml,835.3423,149.0,463.0,271.38702,1,525.0,525.21765,8.6943865,0.031404432,3,309.0,103.3749,4.481433,51.41905,7,4.0,4.0,1.0
dicot-3D-12.228-1-1.675-0.01481-0.334-2.661-0.854-1.17-1.207-17.172-6-r182-6.rsml,647.332,17.0,587.0,271.60995,1,647.0,647.332,16.356064,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0
dicot-3D-12.332-1-1.443-0.02422-0.824-4.697-0.986-0.976-1.238-11.23-5-r326-5.rsml,413.07578,13.0,353.0,268.29025,1,413.0,413.07578,14.47646,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0
dicot-3D-12.393-1-1.316-0.02874-0.329-4.008-0.747-0.591-1.294-23.628-8-r431-8.rsml,470.8895,3.0,412.0,269.9492,1,470.0,470.8895,7.7577076,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0
dicot-3D-12.478-1-1.525-0.00716-0.801-2.774-0.937-0.732-0.932-8.764-5-r216-5.rsml,291.33386,15.0,232.0,265.47922,1,291.0,291.33386,11.717828,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0
dicot-3D-12.514-1-1.024-0.0038-0.783-5.509-0.594-1.606-1.517-15.162-8-r193-8.rsml,4600.0537,649.0,1278.0,280.72067,1,1343.0,1343.7764,33.67926,0.015621305,11,3251.0,296.02527,16.586582,72.171326,23,12.0,12.0,1.0
dicot-3D-12.514-1-1.239-0.02446-0.638-5.618-0.497-0.366-1.367-9.655-10-r492-10.rsml,465.05237,33.0,352.0,288.8798,1,412.0,412.52545,4.8525434,0.0,1,52.0,52.52693,2.879954,47.35996,3,2.0,2.0,1.0
dicot-3D-12.542-1-1.113-0.01408-0.769-5.169-0.921-0.783-0.829-23.183-5-r359-5.rsml,295.10593,17.0,235.0,274.59055,1,295.0,295.10593,10.848847,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0
dicot-3D-12.543-1-1.104-0.02001-0.333-4.238-0.912-0.526-0.856-27.86-6-r135-6.rsml,294.92612,11.0,235.0,266.4733,1,294.0,294.92612,6.5078216,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0
dicot-3D-12.58-1-1.124-0.02114-0.519-4.482-0.62-1.301-0.958-16.007-7-r127-7.rsml,1599.6443,157.0,879.0,254.76494,1,943.0,943.5386,19.15802,0.018922215,4,654.0,164.0264,7.7820253,28.21946,9,5.0,5.0,1.0
dicot-3D-12.599-1-1.685-0.01383-0.426-3.287-0.981-1.598-0.922-25.56-6-r341-6.rsml,1384.074,121.0,823.0,257.1803,1,884.0,884.82355,25.508362,0.038671173,3,498.0,166.41682,7.594076,33.270763,7,4.0,4.0,1.0
dicot-3D-12.647-1-1.359-0.0041-0.623-4.316-0.761-1.17-1.189-6.246-10-r154-10.rsml,3725.0554,398.0,1274.0,267.1355,1,1346.0,1346.4924,24.528582,0.015625274,11,2371.0,216.233,9.066719,47.18308,23,12.0,12.0,1.0
dicot-3D-12.688-1-1.536-0.01323-0.182-4.515-0.372-0.559-1.363-19.846-6-r242-6.rsml,295.08197,15.0,235.0,266.5332,1,295.0,295.08197,6.675692,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0
dicot-3D-12.693-1-1.352-0.00315-0.358-5.185-0.728-0.407-1.252-8.081-6-r116-6.rsml,176.20285,5.0,117.0,271.13574,1,176.0,176.20285,4.916827,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0
dicot-3D-12.755-1-1.141-0.02457-0.567-3.588-0.942-1.607-1.652-14.274-10-r271-10.rsml,10849.657,632.0,1821.0,261.51633,1,1886.0,1886.4948,48.46721,0.023628753,32,8949.0,280.09885,13.296305,61.094925,65,33.0,33.0,1.0
dicot-3D-12.779-1-1.665-0.02202-0.748-2.812-0.153-0.936-1.394-15.878-7-r490-7.rsml,1938.0006,272.0,585.0,259.42197,1,644.0,644.9049,13.829577,0.03522596,7,1289.0,184.72794,8.055604,53.859867,15,8.0,8.0,1.0
dicot-3D-12.812-1-1.03-0.00307-0.758-5.036-0.355-0.638-1.028-29.77-9-r350-9.rsml,1364.2106,228.0,588.0,270.26242,1,647.0,647.8293,9.480018,0.021052573,5,715.0,143.27628,5.6822157,40.95832,11,6.0,6.0,1.0
dicot-3D-12.855-1-1.06-0.01648-0.84-2.668-0.463-0.79-1.532-16.858-6-r383-6.rsml,543.0195,98.0,352.0,240.39569,1,411.0,411.69748,12.920885,0.0,1,131.0,131.32199,7.4395027,63.090252,3,2.0,2.0,1.0
dicot-3D-12.901-1-1.096-0.01325-0.248-3.15-0.579-0.394-1.647-12.914-10-r476-10.rsml,410.55856,45.0,348.0,277.73212,1,410.0,410.55856,4.9493537,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0
dicot-3D-12.943-1-1.393-0.01178-0.866-3.382-0.351-1.089-1.04-24.083-9-r336-9.rsml,6309.091,483.0,1056.0,278.37817,1,1119.0,1119.7957,28.537289,0.026441671,19,5179.0,273.12085,13.075216,29.216993,39,20.0,20.0,1.0
dicot-3D-12.963-1-1.261-0.02568-0.761-4.162-0.123-0.367-1.514-18.846-8-r81-8.rsml,352.64792,35.0,235.0,299.41074,1,294.0,294.76385,4.553561,0.0,1,57.0,57.884068,3.100353,69.78568,3,2.0,2.0,1.0
dicot-3D-13.06-1-1.687-0.0273-0.337-5.244-0.247-0.74-1.668-18.573-10-r277-10.rsml,1210.7806,146.0,806.0,201.23671,1,867.0,867.7162,9.232735,0.01298454,4,340.0,85.766106,2.9304874,90.281944,9,5.0,5.0,1.0
dicot-3D-13.094-1-1.651-0.02525-0.818-4.602-0.161-0.53-1.679-10.54-9-r160-9.rsml,1130.103,175.0,465.0,280.85828,1,527.0,527.35266,7.301654,0.02309326,5,601.0,120.55007,5.116325,71.676575,11,6.0,6.0,1.0
dicot-3D-13.255-1-1.374-0.02501-0.528-2.936-0.971-1.441-1.077-16.777-8-r420-8.rsml,4510.215,369.0,1228.0,263.92624,1,1296.0,1296.4352,32.517235,0.023810012,14,3207.0,229.55566,10.138643,34.208576,29,15.0,15.0,1.0
dicot-3D-13.268-1-1.633-0.02761-0.898-3.598-0.128-0.747-1.011-24.375-8-r409-8.rsml,1964.6748,210.0,579.0,262.21442,1,642.0,642.44867,11.011649,0.028516596,6,1318.0,220.37102,7.931302,28.449968,13,7.0,7.0,1.0
dicot-3D-13.462-1-1.631-0.0257-0.873-2.96-0.512-0.488-1.531-14.336-6-r469-6.rsml,362.05276,29.0,235.0,298.2317,1,294.0,294.94452,7.271525,0.0,1,67.0,67.10824,4.932512,56.160492,3,2.0,2.0,1.0
dicot-3D-13.47-1-1.498-0.02479-0.679-5.546-0.509-1.581-1.246-26.754-8-r115-8.rsml,5269.46,416.0,1412.0,275.77347,1,1474.0,1474.1449,30.307888,0.015297854,13,3788.0,291.94724,13.648307,39.37276,27,14.0,14.0,1.0
dicot-3D-13.483-1-1.064-0.02627-0.223-5.439-0.986-1.387-1.136-25.312-9-r170-9.rsml,2603.9358,137.0,1413.0,276.39648,1,1474.0,1474.3733,19.298353,0.015584564,9,1125.0,125.50694,3.5960307,36.87126,19,10.0,10.0,1.0
dicot-3D-13.497-1-1.217-0.02764-0.239-3.402-0.565-0.517-1.238-6.588-6-r240-6.rsml,295.07986,20.0,234.0,274.0302,1,295.0,295.07986,6.1910763,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0
dicot-3D-13.582-1-1.154-0.00755-0.173-4.659-0.35-1.148-1.096-19.891-9-r46-9.rsml,1631.1102,103.0,1171.0,270.7882,1,1233.0,1233.8077,14.083078,0.012166742,4,395.0,99.32562,2.3691692,36.860424,9,5.0,5.0,1.0
dicot-3D-13.707-1-1.327-0.00339-0.313-5.873-0.216-1.598-1.272-12.196-6-r379-6.rsml,1236.1826,81.0,936.0,291.03296,1,998.0,998.3683,19.558056,0.021645615,3,236.0,79.2714,5.5955815,49.37694,7,4.0,4.0,1.0
dicot-3D-13.747-1-1.672-0.01316-0.153-5.78-0.5-1.321-1.081-8.058-9-r358-9.rsml,1907.7906,87.0,1409.0,256.72888,1,1472.0,1472.9088,16.116665,0.010476516,5,431.0,86.97639,2.397099,43.56622,11,6.0,6.0,1.0
dicot-3D-13.806-1-1.474-0.02472-0.67-3.544-0.301-0.676-1.022-17.769-5-r387-5.rsml,294.796,15.0,235.0,274.29056,1,294.0,294.796,8.625379,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0
dicot-3D-13.821-1-1.412-0.00471-0.705-4.336-0.866-0.552-1.168-28.984-9-r314-9.rsml,1173.0166,200.0,526.0,255.01346,1,587.0,587.0921,10.17813,0.026117498,4,584.0,146.48116,5.21496,40.494064,9,5.0,5.0,1.0
dicot-3D-13.912-1-1.451-0.0136-0.82-2.716-0.149-0.686-1.009-25.362-5-r474-5.rsml,293.53076,13.0,234.0,272.99332,1,293.0,293.53076,8.724655,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0
dicot-3D-13.913-1-1.114-0.00778-0.207-5.081-0.653-1.582-1.257-20.272-6-r178-6.rsml,990.68933,55.0,929.0,266.72968,1,990.0,990.68933,19.853678,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0
dicot-3D-13.914-1-1.169-0.02935-0.802-5.058-0.943-1.029-1.344-20.325-6-r172-6.rsml,904.9979,51.0,585.0,238.14157,1,647.0,647.2427,18.016775,0.016744213,3,256.0,85.918396,9.880812,42.28295,7,4.0,4.0,1.0
dicot-3D-13.938-1-1.041-0.02738-0.354-4.348-0.178-0.417-1.233-13.076-10-r244-10.rsml,464.173,103.0,391.0,285.3396,1,464.0,464.173,5.111842,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0
dicot-3D-14.02-1-1.097-0.02152-0.839-4.33-0.59-0.376-1.179-23.799-9-r209-9.rsml,623.52844,79.0,351.0,245.91734,1,410.0,410.65607,5.966267,0.03943035,2,212.0,106.43619,3.8374422,41.527927,5,3.0,3.0,1.0
dicot-3D-14.117-1-1.393-0.02857-0.552-2.846-0.455-0.369-0.846-26.389-9-r317-9.rsml,810.68536,88.0,352.0,262.32245,1,411.0,411.5146,5.3902764,0.029877372,4,397.0,99.792694,2.4201343,37.705933,9,5.0,5.0,1.0
dicot-3D-14.203-1-1.519-0.01632-0.437-4.828-0.88-0.983-0.964-23.901-7-r157-7.rsml,1372.1632,95.0,705.0,287.24716,1,765.0,765.97253,14.8641205,0.021988614,5,604.0,121.23812,5.103169,35.347435,11,6.0,6.0,1.0
dicot-3D-14.205-1-1.086-0.00273-0.731-2.162-0.346-0.359-1.536-13.496-7-r234-7.rsml,234.93605,7.0,176.0,265.5062,1,234.0,234.93605,4.9949245,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0
dicot-3D-14.237-1-1.321-0.03079-0.714-4.376-0.214-0.402-1.428-20.105-8-r473-8.rsml,549.98285,101.0,293.0,295.4085,1,353.0,353.5633,5.129848,0.038724117,2,195.0,98.20976,3.3439717,41.84171,5,3.0,3.0,1.0
dicot-3D-14.245-1-1.386-0.01653-0.335-5.734-0.768-1.176-1.32-21.998-6-r371-6.rsml,957.4969,61.0,703.0,227.09784,1,765.0,765.60175,15.230242,0.029535506,2,191.0,95.94757,4.523124,57.14611,5,3.0,3.0,1.0
dicot-3D-14.262-1-1.513-0.02985-0.808-3.924-0.409-1.567-0.915-6.554-8-r448-8.rsml,9488.095,284.0,1473.0,276.10623,1,1532.0,1532.8785,40.941658,0.022688564,21,7946.0,378.8198,16.955648,21.978062,43,22.0,22.0,1.0
dicot-3D-14.281-1-1.292-0.01505-0.57-3.387-0.489-1.338-1.127-20.022-10-r198-10.rsml,11368.448,563.0,1703.0,273.65317,1,1763.0,1763.7432,32.09111,0.025113242,31,9589.0,309.82913,10.235774,37.05007,63,32.0,32.0,1.0
dicot-3D-14.339-1-1.305-0.01577-0.698-4.97-0.624-0.766-1.169-26.617-7-r18-7.rsml,1133.5992,114.0,527.0,269.06012,1,589.0,589.8553,12.62994,0.02272123,4,541.0,135.936,6.5635877,38.16161,9,5.0,5.0,1.0
dicot-3D-14.381-1-1.226-0.01058-0.413-2.706-0.223-1.495-1.22-28.447-10-r254-10.rsml,11424.743,622.0,1935.0,275.28165,1,2003.0,2003.2335,24.14118,0.030500863,35,9403.0,269.186,7.41015,41.36831,71,36.0,36.0,1.0
dicot-3D-14.444-1-1.322-0.00602-0.859-3.616-0.893-1.441-1.114-11.584-10-r323-10.rsml,15943.211,674.0,1804.0,265.50333,1,1882.0,1882.8582,89.36564,0.02275943,31,14045.0,453.55978,27.068392,35.97258,63,32.0,32.0,1.0
dicot-3D-14.466-1-1.18-0.00505-0.665-3.134-0.452-0.693-1.393-29.072-7-r139-7.rsml,1030.7163,114.0,462.0,333.07904,1,530.0,530.8855,11.000969,0.03606085,4,498.0,124.957695,5.5584393,65.03885,9,5.0,5.0,1.0
dicot-3D-14.506-1-1.669-0.00979-0.707-2.54-0.846-1.668-1.365-22.215-10-r67-10.rsml,29306.574,926.0,2162.0,275.93167,1,2239.0,2239.7324,109.81824,0.032164685,52,27040.0,520.51624,25.875381,49.90549,105,53.0,53.0,1.0
dicot-3D-14.639-1-1.658-0.00404-0.711-5.074-0.404-0.394-1.391-10.942-9-r365-9.rsml,512.3481,59.0,349.0,230.8303,1,410.0,410.29166,5.3618445,0.0,1,102.0,102.05643,3.3055313,69.423836,3,2.0,2.0,1.0
dicot-3D-14.642-1-1.123-0.02324-0.11-3.002-0.265-1.072-1.117-27.279-7-r207-7.rsml,882.8143,34.0,821.0,268.6848,1,882.0,882.8143,12.817795,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0
dicot-3D-14.709-1-1.451-0.02482-0.567-2.224-0.742-0.547-1.494-5.317-7-r214-7.rsml,412.7849,27.0,351.0,274.69186,1,412.0,412.7849,9.326449,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0
dicot-3D-14.718-1-1.112-0.02453-0.679-5.238-0.422-1.463-0.869-20.824-8-r369-8.rsml,6428.4214,334.0,1411.0,271.99194,1,1473.0,1473.4021,28.577044,0.017284954,16,4950.0,309.68872,12.343159,20.666552,33,17.0,17.0,1.0
dicot-3D-14.772-1-1.066-0.01602-0.715-4.772-0.118-0.778-1.642-23.132-6-r363-6.rsml,529.7997,22.0,469.0,267.8444,1,529.0,529.7997,9.624428,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0
dicot-3D-14.778-1-1.382-0.0254-0.565-2.346-0.493-1.023-1.454-13.089-5-r284-5.rsml,471.18008,14.0,411.0,272.33,1,471.0,471.18008,14.1164665,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0
dicot-3D-14.791-1-1.64-0.01345-0.883-3.527-0.749-1.68-1.532-8.527-8-r32-8.rsml,11849.501,744.0,1639.0,272.42783,1,1707.0,1707.3807,66.711754,0.022150652,23,10129.0,440.96173,25.92042,51.924873,47,24.0,24.0,1.0
dicot-3D-14.812-1-1.039-0.008-0.893-5.009-0.833-1.176-1.121-5.556-7-r353-7.rsml,2104.534,240.0,938.0,272.96533,1,1001.0,1001.52386,25.749311,0.014841355,7,1101.0,157.57288,12.743778,35.11042,15,8.0,8.0,1.0
dicot-3D-14.851-1-1.124-0.01426-0.686-3.031-0.91-1.376-1.679-22.651-6-r89-6.rsml,2690.8335,301.0,880.0,271.13187,1,943.0,943.02234,30.753052,0.0302867,13,1741.0,134.447,11.549365,67.23442,27,14.0,14.0,1.0
dicot-3D-14.862-1-1.151-0.02597-0.574-4.016-0.234-0.327-1.087-19.006-8-r9-8.rsml,294.9986,9.0,235.0,270.8416,1,294.0,294.9986,4.08616,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0
